Dissolved_Oxygen,salinities,,,,,,,,,
7,1.9,,,,,,,,,
2,1.9,,,,,,,,,
3,1.9,,,,,,,,,
2,1.9,,,,,,,,,
4,1.9,,,,,,,,,
3,1.9,,,,,,,,,
9.7,1.9,,,,,,,,,
12.9,1.9,,,,,,,,,
9.3,1.9,,,,,,,,,
8.6,1.9,,,,,,,,,
7.6,1.9,,,,,,,,,
7.3,1.9,,,,,,,,,
10.8,1.9,,,,,,,,,
6.6,1.9,,,,,,,,,
7.2,1.9,,,,,,,,,
11.1,1.9,,,,,,,,,
7.9,1.9,,,,,,,,,
8.7,1.9,,,,,,,,,
8.7,1.9,,,,,,,,,
9.7,1.9,,,,,,,,,
8.2,1.9,,,,,,,,,
9.9,1.9,,,,,,,,,
12.6,1.9,,,,,,,,,
6.9,1.9,,,,,,,,,
7.2,1.9,,,,,,,,,
9.9,1.9,,,,,,,,,
10.7,1.9,,,,,,,,,
6.3,1.9,,,,,,,,,
4.3,1.9,,,,,,,,,
11.1,1.9,,,,,,,,,
9.8,1.9,,,,,,,,,
8.9,1.9,,,,,,,,,
9.1,1.9,,,,,,,,,
6.9,1.9,,,,,,,,,
8,1.9,,,,,,,,,
10.1,1.9,,,,,,,,,
8.7,1.9,,,,,,,,,
7,1.9,,,,,,,,,
12.3,1.9,,,,,,,,,
8.7,1.9,,,,,,,,,
9.1,1.9,,,,,,,,,
11.9,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8.4,1.9,,,,,,,,,
8.8,1.9,,,,,,,,,
6.4,1.9,,,,,,,,,
12.1,1.9,,,,,,,,,
6.4,1.9,,,,,,,,,
9.6,1.9,,,,,,,,,
8.2,1.9,,,,,,,,,
7.7,1.9,,,,,,,,,
10.3,1.9,,,,,,,,,
10.8,1.9,,,,,,,,,
6.2,1.9,,,,,,,,,
5.9,1.9,,,,,,,,,
10.3,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
7,1.9,,,,,,,,,
9,1.9,,,,,,,,,
6,1.9,,,,,,,,,
10,1.9,,,,,,,,,
5,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
7,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
7,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
8,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
9,1.9,,,,,,,,,
7,1.9,,,,,,,,,
9,1.9,,,,,,,,,
10,1.9,,,,,,,,,
9,1.9,,,,,,,,,
0.2,1.9,,,,,,,,,
5,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
6,1.9,,,,,,,,,
5,1.9,,,,,,,,,
4,1.9,,,,,,,,,
5,1.9,,,,,,,,,
6,1.9,,,,,,,,,
8,1.9,,,,,,,,,
6,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
12,1.9,,,,,,,,,
10,1.9,,,,,,,,,
12,1.9,,,,,,,,,
12,1.9,,,,,,,,,
12,1.9,,,,,,,,,
12,1.9,,,,,,,,,
12,1.9,,,,,,,,,
12,1.9,,,,,,,,,
12,1.9,,,,,,,,,
12,1.9,,,,,,,,,
12,1.9,,,,,,,,,
12.3,1.9,,,,,,,,,
7.2,1.9,,,,,,,,,
15,1.9,,,,,,,,,
10,1.9,,,,,,,,,
2.8,1.9,,,,,,,,,
8.5,1.9,,,,,,,,,
9.2,1.9,,,,,,,,,
2.8,1.9,,,,,,,,,
15,1.9,,,,,,,,,
10.7,1.9,,,,,,,,,
6,1.9,,,,,,,,,
5,1.9,,,,,,,,,
12,1.9,,,,,,,,,
9.5,1.9,,,,,,,,,
9.8,1.9,,,,,,,,,
9.6,1.9,,,,,,,,,
12,1.9,,,,,,,,,
8,1.9,,,,,,,,,
0.7,1.9,,,,,,,,,
4.3,1.9,,,,,,,,,
8.5,1.9,,,,,,,,,
11,1.9,,,,,,,,,
2.9,1.9,,,,,,,,,
5.8,1.9,,,,,,,,,
6.2,1.9,,,,,,,,,
3.2,1.9,,,,,,,,,
7,1.9,,,,,,,,,
5.3,1.9,,,,,,,,,
5.5,1.9,,,,,,,,,
8,1.9,,,,,,,,,
9,1.9,,,,,,,,,
5.2,1.9,,,,,,,,,
1.2,1.9,,,,,,,,,
10,1.9,,,,,,,,,
8.4,1.9,,,,,,,,,
8.1,1.9,,,,,,,,,
4,1.9,,,,,,,,,
6.5,1.9,,,,,,,,,
11.5,1.9,,,,,,,,,
8,1.9,,,,,,,,,
5.5,1.9,,,,,,,,,
2,1.9,,,,,,,,,
5.2,1.9,,,,,,,,,
9,1.9,,,,,,,,,
9,1.9,,,,,,,,,
4,1.9,,,,,,,,,
4.5,1.9,,,,,,,,,
14.5,1.9,,,,,,,,,
4.8,1.9,,,,,,,,,
4.8,1.9,,,,,,,,,
4.3,1.9,,,,,,,,,
4.3,1.9,,,,,,,,,
9.3,1.9,,,,,,,,,
9.3,1.9,,,,,,,,,
15,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
14,1.9,,,,,,,,,
9.5,1.9,,,,,,,,,
8.7,1.9,,,,,,,,,
9.3,1.9,,,,,,,,,
9.7,1.9,,,,,,,,,
9.5,1.9,,,,,,,,,
9.5,1.9,,,,,,,,,
9.8,1.9,,,,,,,,,
9,1.9,,,,,,,,,
9.7,1.9,,,,,,,,,
5,1.9,,,,,,,,,
5,1.9,,,,,,,,,
8,1.9,,,,,,,,,
7,1.9,,,,,,,,,
8,1.9,,,,,,,,,
6,1.9,,,,,,,,,
6,1.9,,,,,,,,,
8,1.9,,,,,,,,,
6,1.9,,,,,,,,,
5,1.9,,,,,,,,,
8.4,1.9,,,,,,,,,
12,1.9,,,,,,,,,
3,1.9,,,,,,,,,
5,1.9,,,,,,,,,
5,1.9,,,,,,,,,
3,1.9,,,,,,,,,
6,1.9,,,,,,,,,
6,1.9,,,,,,,,,
6,1.9,,,,,,,,,
2,1.9,,,,,,,,,
5,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
4,1.9,,,,,,,,,
8,1.9,,,,,,,,,
4,1.9,,,,,,,,,
6,1.9,,,,,,,,,
8,1.9,,,,,,,,,
4,1.9,,,,,,,,,
6,1.9,,,,,,,,,
6,1.9,,,,,,,,,
8,1.9,,,,,,,,,
4,1.9,,,,,,,,,
6,1.9,,,,,,,,,
8,1.9,,,,,,,,,
4,1.9,,,,,,,,,
4,1.9,,,,,,,,,
4,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
1.4,1.9,,,,,,,,,
3.6,1.9,,,,,,,,,
9.8,1.9,,,,,,,,,
4.2,1.9,,,,,,,,,
10,1.9,,,,,,,,,
7.8,1.9,,,,,,,,,
5.2,1.9,,,,,,,,,
9.4,1.9,,,,,,,,,
9,1.9,,,,,,,,,
6.2,1.9,,,,,,,,,
6.8,1.9,,,,,,,,,
5,1.9,,,,,,,,,
7.5,1.9,,,,,,,,,
6,1.9,,,,,,,,,
5,1.9,,,,,,,,,
10.2,1.9,,,,,,,,,
2,1.9,,,,,,,,,
4.2,1.9,,,,,,,,,
4,1.9,,,,,,,,,
9.8,1.9,,,,,,,,,
7.4,1.9,,,,,,,,,
4,1.9,,,,,,,,,
3.3,1.9,,,,,,,,,
4.1,1.9,,,,,,,,,
4,1.9,,,,,,,,,
4.1,1.9,,,,,,,,,
5.8,1.9,,,,,,,,,
11.1,1.9,,,,,,,,,
10,1.9,,,,,,,,,
7.7,1.9,,,,,,,,,
10.5,1.9,,,,,,,,,
12.5,1.9,,,,,,,,,
8,1.9,,,,,,,,,
9.5,1.9,,,,,,,,,
6,1.9,,,,,,,,,
12.2,1.9,,,,,,,,,
13.7,1.9,,,,,,,,,
8.4,1.9,,,,,,,,,
7,1.9,,,,,,,,,
4,1.9,,,,,,,,,
7.2,1.9,,,,,,,,,
13.7,1.9,,,,,,,,,
8.9,1.9,,,,,,,,,
7.4,1.9,,,,,,,,,
13.5,1.9,,,,,,,,,
7.1,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8.9,1.9,,,,,,,,,
15,1.9,,,,,,,,,
13,1.9,,,,,,,,,
13,1.9,,,,,,,,,
12.3,1.9,,,,,,,,,
8.5,1.9,,,,,,,,,
8.6,1.9,,,,,,,,,
12,1.9,,,,,,,,,
11.8,1.9,,,,,,,,,
5,1.9,,,,,,,,,
4,1.9,,,,,,,,,
13.3,1.9,,,,,,,,,
10,1.9,,,,,,,,,
8.8,1.9,,,,,,,,,
11.5,1.9,,,,,,,,,
6.8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
7.5,1.9,,,,,,,,,
6.1,1.9,,,,,,,,,
7.9,1.9,,,,,,,,,
7.2,1.9,,,,,,,,,
5.8,1.9,,,,,,,,,
5.5,1.9,,,,,,,,,
7.2,1.9,,,,,,,,,
3.6,1.9,,,,,,,,,
3.7,1.9,,,,,,,,,
3.8,1.9,,,,,,,,,
4.9,1.9,,,,,,,,,
8,1.9,,,,,,,,,
6.2,1.9,,,,,,,,,
3.7,1.9,,,,,,,,,
15,1.9,,,,,,,,,
13,1.9,,,,,,,,,
14,1.9,,,,,,,,,
14.3,1.9,,,,,,,,,
8,1.9,,,,,,,,,
4,1.9,,,,,,,,,
6.8,1.9,,,,,,,,,
7.4,1.9,,,,,,,,,
7.4,1.9,,,,,,,,,
7.4,1.9,,,,,,,,,
7.4,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
9.9,1.9,,,,,,,,,
7,1.9,,,,,,,,,
12,1.9,,,,,,,,,
10,1.9,,,,,,,,,
6,1.9,,,,,,,,,
7,1.9,,,,,,,,,
7.6,1.9,,,,,,,,,
6,1.9,,,,,,,,,
6,1.9,,,,,,,,,
8.5,1.9,,,,,,,,,
8,1.9,,,,,,,,,
10,1.9,,,,,,,,,
3.5,1.9,,,,,,,,,
11,1.9,,,,,,,,,
8,1.9,,,,,,,,,
5.5,1.9,,,,,,,,,
8.5,1.9,,,,,,,,,
7,1.9,,,,,,,,,
8,1.9,,,,,,,,,
9.5,1.9,,,,,,,,,
7,1.9,,,,,,,,,
6.3,1.9,,,,,,,,,
6.5,1.9,,,,,,,,,
5,1.9,,,,,,,,,
5.8,1.9,,,,,,,,,
5.4,1.9,,,,,,,,,
6.5,1.9,,,,,,,,,
8,1.9,,,,,,,,,
6,1.9,,,,,,,,,
8,1.9,,,,,,,,,
7,1.9,,,,,,,,,
7.3,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
7.7,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
2,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
6,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
6,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
6,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
6,1.9,,,,,,,,,
8,1.9,,,,,,,,,
10,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
6,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
6,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
9.5,1.9,,,,,,,,,
9.5,1.9,,,,,,,,,
12.5,1.9,,,,,,,,,
10.4,1.9,,,,,,,,,
7.1,1.9,,,,,,,,,
12.2,1.9,,,,,,,,,
9.7,1.9,,,,,,,,,
7.2,1.9,,,,,,,,,
7.9,1.9,,,,,,,,,
5,1.9,,,,,,,,,
7.7,1.9,,,,,,,,,
8.6,1.9,,,,,,,,,
7.4,1.9,,,,,,,,,
7.7,1.9,,,,,,,,,
10,1.9,,,,,,,,,
6.7,1.9,,,,,,,,,
7.8,1.9,,,,,,,,,
6.4,1.9,,,,,,,,,
8.6,1.9,,,,,,,,,
9,1.9,,,,,,,,,
8,1.9,,,,,,,,,
9,1.9,,,,,,,,,
7.2,1.9,,,,,,,,,
12,1.9,,,,,,,,,
12,1.9,,,,,,,,,
11,1.9,,,,,,,,,
11,1.9,,,,,,,,,
11,1.9,,,,,,,,,
11,1.9,,,,,,,,,
10,1.9,,,,,,,,,
11,1.9,,,,,,,,,
9,1.9,,,,,,,,,
13,1.9,,,,,,,,,
11,1.9,,,,,,,,,
14,1.9,,,,,,,,,
11,1.9,,,,,,,,,
11,1.9,,,,,,,,,
11,1.9,,,,,,,,,
11,1.9,,,,,,,,,
12,1.9,,,,,,,,,
5,1.9,,,,,,,,,
1,1.9,,,,,,,,,
8,1.9,,,,,,,,,
9.6,1.9,,,,,,,,,
8.3,1.9,,,,,,,,,
7.3,1.9,,,,,,,,,
12,1.9,,,,,,,,,
5,1.9,,,,,,,,,
5,1.9,,,,,,,,,
6.3,1.9,,,,,,,,,
5.2,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
8,1.9,,,,,,,,,
15,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
6,1.9,,,,,,,,,
6,1.9,,,,,,,,,
4.3,1.9,,,,,,,,,
10.8,1.9,,,,,,,,,
9.6,1.9,,,,,,,,,
10.1,1.9,,,,,,,,,
1.3,1.9,,,,,,,,,
2.7,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
9.5,1.9,,,,,,,,,
9.5,1.9,,,,,,,,,
14.2,1.9,,,,,,,,,
3.3,1.9,,,,,,,,,
11.1,1.9,,,,,,,,,
10.5,1.9,,,,,,,,,
12.9,1.9,,,,,,,,,
10.8,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10.3,1.9,,,,,,,,,
11.6,1.9,,,,,,,,,
10.3,1.9,,,,,,,,,
11.7,1.9,,,,,,,,,
4.3,1.9,,,,,,,,,
4.3,1.9,,,,,,,,,
11,1.9,,,,,,,,,
11,1.9,,,,,,,,,
9.9,1.9,,,,,,,,,
6.4,1.9,,,,,,,,,
6,1.9,,,,,,,,,
5.9,1.9,,,,,,,,,
5.3,1.9,,,,,,,,,
5.2,1.9,,,,,,,,,
6.1,1.9,,,,,,,,,
5.7,1.9,,,,,,,,,
5.6,1.9,,,,,,,,,
5.7,1.9,,,,,,,,,
5.8,1.9,,,,,,,,,
7,1.9,,,,,,,,,
8,1.9,,,,,,,,,
4,1.9,,,,,,,,,
7,1.9,,,,,,,,,
6,1.9,,,,,,,,,
7,1.9,,,,,,,,,
5,1.9,,,,,,,,,
7,1.9,,,,,,,,,
7,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
7,1.9,,,,,,,,,
7,1.9,,,,,,,,,
4.2,1.9,,,,,,,,,
5.3,1.9,,,,,,,,,
5.7,1.9,,,,,,,,,
5.2,1.9,,,,,,,,,
7.3,1.9,,,,,,,,,
7.7,1.9,,,,,,,,,
3.8,1.9,,,,,,,,,
3,1.9,,,,,,,,,
6.8,1.9,,,,,,,,,
7.5,1.9,,,,,,,,,
9.5,1.9,,,,,,,,,
6.5,1.9,,,,,,,,,
5,1.9,,,,,,,,,
12.5,1.9,,,,,,,,,
5,1.9,,,,,,,,,
12,1.9,,,,,,,,,
5,1.9,,,,,,,,,
10,1.9,,,,,,,,,
11,1.9,,,,,,,,,
6.5,1.9,,,,,,,,,
5,1.9,,,,,,,,,
10,1.9,,,,,,,,,
6.5,1.9,,,,,,,,,
5,1.9,,,,,,,,,
5,1.9,,,,,,,,,
20,1.9,,,,,,,,,
6.5,1.9,,,,,,,,,
11,1.9,,,,,,,,,
11,1.9,,,,,,,,,
9.5,1.9,,,,,,,,,
5,1.9,,,,,,,,,
6.5,1.9,,,,,,,,,
11,1.9,,,,,,,,,
6.5,1.9,,,,,,,,,
7,1.9,,,,,,,,,
7.2,1.9,,,,,,,,,
11.4,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
3.9,1.9,,,,,,,,,
5.9,1.9,,,,,,,,,
5.9,1.9,,,,,,,,,
6,1.9,,,,,,,,,
4.4,1.9,,,,,,,,,
6,1.9,,,,,,,,,
4,1.9,,,,,,,,,
5.7,1.9,,,,,,,,,
5.6,1.9,,,,,,,,,
5.9,1.9,,,,,,,,,
4.3,1.9,,,,,,,,,
5.5,1.9,,,,,,,,,
6,1.9,,,,,,,,,
6.7,1.9,,,,,,,,,
5.5,1.9,,,,,,,,,
5.5,1.9,,,,,,,,,
5.5,1.9,,,,,,,,,
5.5,1.9,,,,,,,,,
5.5,1.9,,,,,,,,,
5.5,1.9,,,,,,,,,
6.4,1.9,,,,,,,,,
15,1.9,,,,,,,,,
3,1.9,,,,,,,,,
14.4,1.9,,,,,,,,,
5,1.9,,,,,,,,,
6.4,1.9,,,,,,,,,
2.1,1.9,,,,,,,,,
2.2,1.9,,,,,,,,,
9.4,1.9,,,,,,,,,
3.3,1.9,,,,,,,,,
5.2,1.9,,,,,,,,,
12.1,1.9,,,,,,,,,
12.1,1.9,,,,,,,,,
3,1.9,,,,,,,,,
5.2,1.9,,,,,,,,,
8.4,1.9,,,,,,,,,
7.8,1.9,,,,,,,,,
7.5,1.9,,,,,,,,,
7.4,1.9,,,,,,,,,
6,1.9,,,,,,,,,
8,1.9,,,,,,,,,
5.8,1.9,,,,,,,,,
9,1.9,,,,,,,,,
9.8,1.9,,,,,,,,,
8.2,1.9,,,,,,,,,
6.7,1.9,,,,,,,,,
8.4,1.9,,,,,,,,,
9.2,1.9,,,,,,,,,
9.7,1.9,,,,,,,,,
8.1,1.9,,,,,,,,,
9.9,1.9,,,,,,,,,
7.1,1.9,,,,,,,,,
11,1.9,,,,,,,,,
11.6,1.9,,,,,,,,,
5.6,1.9,,,,,,,,,
8.5,1.9,,,,,,,,,
14,1.9,,,,,,,,,
5.4,1.9,,,,,,,,,
12,1.9,,,,,,,,,
9,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
8,1.9,,,,,,,,,
14,1.9,,,,,,,,,
14.6,1.9,,,,,,,,,
12.4,1.9,,,,,,,,,
11.6,1.9,,,,,,,,,
9.9,1.9,,,,,,,,,
2.2,1.9,,,,,,,,,
9.6,1.9,,,,,,,,,
6.7,1.9,,,,,,,,,
8.7,1.9,,,,,,,,,
6.8,1.9,,,,,,,,,
7.1,1.9,,,,,,,,,
7,1.9,,,,,,,,,
6.8,1.9,,,,,,,,,
5.2,1.9,,,,,,,,,
8.5,1.9,,,,,,,,,
7.6,1.9,,,,,,,,,
7.8,1.9,,,,,,,,,
4.2,1.9,,,,,,,,,
6.2,1.9,,,,,,,,,
1.6,1.9,,,,,,,,,
8,1.9,,,,,,,,,
1.8,1.9,,,,,,,,,
5,1.9,,,,,,,,,
7.2,1.9,,,,,,,,,
7,1.9,,,,,,,,,
3.5,1.9,,,,,,,,,
2.4,1.9,,,,,,,,,
5,1.9,,,,,,,,,
7.2,1.9,,,,,,,,,
6.1,1.9,,,,,,,,,
3.8,1.9,,,,,,,,,
6.6,1.9,,,,,,,,,
4.6,1.9,,,,,,,,,
5,1.9,,,,,,,,,
3.8,1.9,,,,,,,,,
1.8,1.9,,,,,,,,,
5,1.9,,,,,,,,,
4.6,1.9,,,,,,,,,
6,1.9,,,,,,,,,
4.8,1.9,,,,,,,,,
5.6,1.9,,,,,,,,,
2,1.9,,,,,,,,,
4,1.9,,,,,,,,,
10,1.9,,,,,,,,,
13,1.9,,,,,,,,,
8,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10.5,1.9,,,,,,,,,
9.7,1.9,,,,,,,,,
9.5,1.9,,,,,,,,,
10.3,1.9,,,,,,,,,
9.3,1.9,,,,,,,,,
9.5,1.9,,,,,,,,,
7,1.9,,,,,,,,,
10,1.9,,,,,,,,,
7,1.9,,,,,,,,,
9.5,1.9,,,,,,,,,
10,1.9,,,,,,,,,
8,1.9,,,,,,,,,
6.3,1.9,,,,,,,,,
12.7,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
9.7,1.9,,,,,,,,,
10,1.9,,,,,,,,,
9,1.9,,,,,,,,,
9,1.9,,,,,,,,,
10,1.9,,,,,,,,,
13.2,1.9,,,,,,,,,
14.5,1.9,,,,,,,,,
10,1.9,,,,,,,,,
10,1.9,,,,,,,,,
6.3,1.9,,,,,,,,,
10,1.9,,,,,,,,,
9,1.9,,,,,,,,,
7.4,1.9,,,,,,,,,
10.9,1.9,,,,,,,,,
12.8,1.9,,,,,,,,,
8.8,1.9,,,,,,,,,
11.4,1.9,,,,,,,,,
7.3,1.9,,,,,,,,,
10.4,1.9,,,,,,,,,
5,1.9,,,,,,,,,
13,1.9,,,,,,,,,
9,1.9,,,,,,,,,
6.1,1.9,,,,,,,,,
6.7,1.9,,,,,,,,,
10,1.9,,,,,,,,,
8.2,1.9,,,,,,,,,
7.4,1.9,,,,,,,,,
9.9,1.9,,,,,,,,,
7.6,1.9,,,,,,,,,
9.3,1.9,,,,,,,,,
10.1,1.9,,,,,,,,,
10.7,1.9,,,,,,,,,
7.6,1.9,,,,,,,,,
9,1.9,,,,,,,,,
9.6,1.9,,,,,,,,,
7.5,1.9,,,,,,,,,
7.5,1.9,,,,,,,,,
8.4,1.9,,,,,,,,,
9.9,1.9,,,,,,,,,
10.7,1.9,,,,,,,,,
8.3,1.9,,,,,,,,,
7.7,1.9,,,,,,,,,
11.2,1.9,,,,,,,,,
7.2,1.9,,,,,,,,,
13.2,1.9,,,,,,,,,
10.1,1.9,,,,,,,,,
6.8,1.9,,,,,,,,,
7.8,1.9,,,,,,,,,
9,1.9,,,,,,,,,
7,1.9,,,,,,,,,
13,1.9,,,,,,,,,
6,1.9,,,,,,,,,
