Dissolved_Oxygen,salinities,Aquatic_Environment
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5.5,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
9.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7.8,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7.4,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
15,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
11.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5.3,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
10.7,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7.4,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
10.9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5.3,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
16,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
11.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
10.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
0,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
5.9,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
5.3,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
1.9,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
9.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
2.6,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
7.1,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
7.8,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
1.5,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
1.6,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
1.9,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
5.9,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6.2,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
2.9,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7.8,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
2.5,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8.1,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
2.6,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
2.6,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
6.2,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
1.2,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
2.9,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
2,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
5.2,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
2,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
1.6,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
5.1,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
5,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
1.9,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
1.7,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
6.6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
5.1,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
5.2,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6.6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
5.4,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
2.6,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
5.2,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
5.2,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6.5,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
0.6,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
9.1,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
5,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8.1,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7.1,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
6.3,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
15.2,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
15.2,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
7.4,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
7.4,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
15,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
15.2,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
15.2,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
15.3,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
15,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
7.4,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
15.2,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
6.3,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7.4,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7.4,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
7.3,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
15.2,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
7.4,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
7.1,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
15.2,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
15.2,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
15.3,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
16,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.7,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5.5,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
10.7,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.7,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.7,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.5,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.3,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.7,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.3,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.3,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
17,1.9,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
10.3,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.7,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.5,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.7,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.7,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,1.9,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
9.8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,1.9,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,1.9,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
10,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,1.9,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.9,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
