air_temp,aerosols
24.7,2.663776796
23.9,2.226012937
21.4,1.327943788
3.3,0.955314033
24.7,2.524776865
20.3,0.12563744
20,3.03028663
18.5,1.765127686
22.6,1.63508225
11.7,2.105215072
11.7,3.577632224
12.7,0.897497406
11.9,1.773723473
11.6,1.795667421
15.8,1.959120371
19.7,0.642626616
15.6,3.034291175
24.6,0.860597874
22.2,3.249286504
19.4,3.271463939
23.2,0.29001372
23.9,2.41774215
24.5,1.166794342
27.5,2.106609349
44.4,3.462893634
27.1,1.192108521
24.8,0.430312287
27.1,2.53246757
28.9,0.062411982
29.6,2.47015978
27.9,2.171607242
25.8,3.52872057
27.9,0.342241401
28,2.814904305
26.9,1.205232222
26.1,0.643350846
23.7,1.546612865
27.6,3.340132917
26.9,0.279953538
27.1,0.347555494
23.1,1.551067862
23.4,3.284145416
23.1,0.811071376
20.6,1.175002553
23.3,3.548416792
19.8,1.434388131
21.3,2.281173314
20,3.000906458
20.3,1.743780852
23.9,0.747260816
20.7,1.4977409
18.3,0.689004123
18.8,0.520500962
23.8,2.038847477
20.6,2.137112921
24.2,2.424264471
24.4,0.811367269
29.6,1.413519329
28.8,1.924327787
27.8,3.54031821
27.6,0.552028054
23.9,2.406919711
27.9,0.664513438
28.4,2.729937371
23.6,3.273170947
16.7,0.358699417
24.8,3.445869252
22.7,2.084992338
24.9,0.358864742
21.9,3.135991257
21,0.832184296
21,1.687431375
21.4,2.474278446
23.8,3.312133536
18.2,3.121547933
19.8,3.177467723
19.6,3.325780275
20.3,1.670387385
20.1,2.384936594
18.7,1.901321126
20.2,1.761969998
22.5,2.871219146
21.2,0.246409449
24.1,1.280584487
25.8,2.240719139
23.9,3.023759657
19,2.894774924
23.6,0.519863598
22.4,2.397226821
23.2,0.624323804
25.5,1.022367503
26.3,0.429545619
15.9,1.118819808
26,0.706691097
25.1,0.500104299
25.1,0.247169356
32.1,1.412598964
30.8,2.010294118
31.3,0.086120031
30.1,2.843551949
29.1,3.420870709
28.3,0.252644103
29,1.734325092
28,1.356184782
18.4,0.543867118
19.7,1.862827655
24,3.212745334
28.1,1.56987463
29.7,2.472296858
26.5,1.193375494
23.3,0.23246755
16.4,3.054566964
26.8,0.220875231
28.5,2.311879931
18.3,2.270225126
18,2.413029266
18.3,1.883045687
25.9,1.952594826
24.8,3.125663522
29.6,0.404880134
27.5,0.560628565
25.7,0.298916778
27.7,2.851376098
26.9,3.491153777
28.4,0.64968155
23.4,2.524899884
24.9,2.393170146
20.7,3.331410367
28.9,2.377758703
24.2,1.329366845
27.8,1.13637743
31.7,3.556757797
30.6,3.363930191
32.1,0.998209236
27.5,0.83585357
27.3,2.851946789
26.4,1.858279556
27.9,2.428764395
26.1,1.153975008
26.8,1.352425083
28.2,0.496752361
27.7,3.200605844
24.1,2.06156587
24.1,2.734834946
25.9,0.848155139
25.5,0.289918243
30.5,3.191952704
32,0.343394962
33.4,1.727862363
34,2.238573489
35.2,0.157721053
33.1,1.043355163
33,0.96584538
34.4,1.520845889
33.8,2.084470026
24.9,2.437155547
32.3,2.022766623
26,2.876346116
27.1,0.893503232
27.5,0.429405885
26.5,2.962985357
33.2,1.003499048
31.3,2.712456298
30.3,2.870397639
27.5,3.016210182
31.3,2.576796948
37.4,2.050732691
37.3,3.479838418
37.1,2.040629951
35.1,3.438121358
38,2.662381445
32.7,2.036825525
32.8,1.947723856
31.6,3.182902431
30.2,2.544472366
34.2,0.324594915
44.2,1.409179588
36.1,2.145572994
34.7,1.603904036
36,1.515969359
38.3,2.75672881
36.6,2.196567788
37,2.308716185
36.3,1.009595081
36.8,1.506726708
34.4,0.49040467
30.1,1.332514287
28.7,2.045113084
28.2,1.689881587
27.9,0.381960673
27.2,3.048646816
28.1,0.923294773
28.3,1.090297412
31,3.455075713
27.9,1.74500147
26.1,0.656442094
26.6,0.884281943
28.8,1.981014005
29.8,2.359775243
27.5,1.34526638
28.3,2.943109831
29.7,2.909811231
30.3,0.897767669
29.6,0.568784302
33.4,2.031599357
31.5,0.4337919
31.7,1.657478673
26.5,2.358979813
29.8,0.723664495
27.8,1.597115023
26.1,0.928503231
25.8,2.598094944
21.3,3.014294078
24.8,0.94339402
25.7,2.743443351
30,3.42382954
34.9,1.303897319
35.8,3.205250455
31.2,0.319667335
35.1,0.512454239
34.8,0.378780307
31.6,1.716489794
34.3,2.894394568
25.6,3.645340205
23.6,0.042748716
28.1,1.715392312
22.8,3.112213212
41.1,1.198261276
27.3,2.896305536
31.3,3.074500194
35.2,2.809906069
27.9,1.869157427
37.2,0.697341211
28.6,1.175273219
25,0.630719144
33,1.43532906
31.8,3.391492916
24.4,0.316187415
26,1.981845377
24.4,1.435539554
33.2,3.522807307
33.4,2.847661666
34.3,1.312841591
21.9,2.892831937
33.7,1.422333931
31.6,0.187423974
28.8,3.13724385
25.7,2.628912468
29.5,2.482010115
27.9,0.858763321
24.6,2.545820623
27.2,3.333153041
29.6,2.608040867
20.4,3.352153275
20.6,0.91194539
28,0.368229647
28,2.785816896
28,3.208415617
30,0.939195168
28,1.83789454
28,0.980977574
25,0.087981251
30,0.887357676
29,1.946980236
28,2.912716839
26,1.271957313
25,0.801839511
28,0.910997265
28,2.10101127
29,0.267020249
26,0.770113054
20,3.194833935
20,2.925271232
20,1.314919753
26,3.01616827
24,2.717874576
20,2.608164155
20,2.41206921
20,0.906342103
25,2.118705151
20,3.461166683
20,2.436656681
22,0.69085031
26,3.588204131
26,0.443710384
26,1.632476227
26,2.807294676
20,1.451312984
25,0.749196059
25,3.147175124
22,0.340422217
26,1.065548042
27,0.56175189
20,3.128095146
20,0.448770212
23,2.943290346
24,3.399736608
20,2.824202468
20,2.462958845
22,2.567855345
26,2.990827217
22,1.849452049
24,2.548585306
23,2.364919563
22,2.50674963
19,1.59276407
14,1.423502966
23,0.744806808
20,3.286816171
19,2.056537809
20,1.759071935
16,2.390580938
19,0.484889518
26,0.825174593
25,2.242643791
23,0.649258491
23,0.324067856
24,0.115608018
31.6,2.679128657
24.5,0.769351363
35.3,2.589516406
33.2,0.293632324
13.2,3.284931674
41.6,1.10224892
41.2,0.75131436
19.6,3.172713751
10.5,1.827869361
16.2,2.991705962
31.2,0.087670063
0.9,3.204085128
36.2,2.89951983
26.8,3.549467093
6.6,0.70344129
33.3,1.339196265
11.3,2.111912446
42.6,1.275888094
3.2,2.32208802
42.7,1.103818216
24.3,1.972086976
31.8,0.418449495
34,1.658024679
25.6,2.379399304
41.2,0.965238503
32.1,0.606162883
9.6,0.115096682
39.3,0.953526294
8.7,1.248103317
35.2,2.27916318
17.6,2.715223818
38.3,1.749310616
31.3,0.687795361
26.8,0.561883339
7,0.886942268
2.6,1.812004978
24.2,0.615101289
1.6,0.374194622
18.4,0.264621796
15.8,2.59015351
33.6,0.438068907
25,2.02696174
44.4,0.928498366
44.4,0.116770129
18.7,1.081094382
16.2,1.416773855
18.4,2.750498208
22.6,3.359196967
38.5,3.44183049
17.5,2.639126309
17.6,2.718034571
29.8,2.346915706
18,0.481098662
26,0.431863672
20,0.021142145
24,0.234246518
26,0.024571772
11,2.80006564
12,1.545188977
14,1.848853751
16,2.141723376
22,3.262712946
19,0.23934609
14,0.215562161
14,2.261639473
15,0.413982124
20,0.843398744
16,2.488626557
0,2.73449981
0,2.928069403
-1,1.609792637
1,1.095980398
6,1.057952242
7,0.936813791
5,0.790095331
16,3.115690629
17,0.044598667
17,1.672354212
19,0.460160909
6,0.464441853
8,3.455496836
15,2.62814378
14,1.834271655
11,2.095258563
8,0.503672478
11,3.02031023
9,1.709251248
13,2.2975421
12,1.964467579
17,2.914463763
21,0.27478978
24,2.136531634
15,2.148842085
16,0.087156023
18,2.995447206
22,1.293013283
16,0.38973972
15,3.365383704
25,1.058124527
16,1.884099482
22,0.879119673
20,3.647081757
17,2.437822574
20,0.967475892
18,1.170152463
22,3.416766583
23,2.998949613
20,1.861529268
23,3.548686347
27,1.668692428
21,2.990696194
15,1.961153797
17,1.807516023
14,3.370896685
18,0.187878088
20,0.979832593
19,1.187187704
21,1.769007829
19,0.425186386
24,2.313968848
22,1.291245027
23,0.643099153
31,2.593461951
28,0.836824432
27,2.026998316
22,3.565962889
16,1.705444956
19,3.260362183
20,0.295532307
17,2.578734088
17,1.436489162
15,0.486189515
20,1.91866719
19,1.715844062
21,2.161469025
21,1.126992074
21,1.416128492
20,1.638181542
20,3.01816551
17,0.757778156
22,2.2465809
20,2.991539279
11,3.602122783
10,2.96571843
-1,1.210158245
6,2.773725783
8,0.799982739
17,0.767089012
20,3.471426915
19,3.328770198
8,2.935310077
15,2.424562791
12,1.47537363
24,0.220298501
14,2.963109085
19,2.975965347
26,0.408745948
27,2.013801003
23,0.872598661
27,3.294497524
24,3.568948827
22,1.90983833
17,1.343319267
25,0.486751952
30,3.628406022
21,0.479479654
20,0.290967383
15,1.786702199
23,2.622659074
27,0.9370004
21,2.684033303
20,0.341053003
19,0.844769332
17,0.768621145
24,1.37867717
19,0.269941412
19,1.152750062
6,0.598986229
22,3.346620254
5,0.136627153
7,2.553043203
11,2.527211382
9,3.198966539
9,0.281828244
7,2.04441832
9,0.125740579
9,3.21581038
9,2.442750969
6,0.289382766
6,0.85826996
6,1.191171055
5,1.091594918
4,2.229488113
3,0.606420183
2,1.478006726
1,0.972560819
1,3.508088569
1,1.709090497
1,1.714402233
-2,2.751889355
-5,2.33666642
-1,2.100802632
0,0.532843308
-1,1.435660293
-3,2.955351304
-7,0.928612459
-4,1.52607733
-4,0.123608311
-6,2.233149251
-4,1.42031126
-2,2.716807987
-4,2.323816456
-4,1.073357692
-3,2.152224282
-8,2.580737143
-3,0.865080225
-4,0.886295464
-5,3.252253285
-3,2.554509368
-1,0.627479284
1,2.619101915
1,3.543257827
1,2.220899674
-2,2.104319817
2,2.706527861
4,1.563209554
6,1.485465036
7,3.488073163
6,2.794593359
1,3.098958034
0,2.413350763
1,0.335212318
1,2.063207549
1,2.93104591
0,2.392561057
0,1.038701555
-1,3.363902633
4,3.303974106
5,2.071225961
1,1.506226114
-2,1.310195133
-7,1.313486354
-11,3.12281101
-10,2.875672525
-10,1.966791106
-10,0.966224856
-20,0.591536719
-19,0.036062079
-6,2.901949681
1,3.643677196
1,2.50117676
-6,2.12765519
-10,3.100947809
-3,2.72618581
0,0.139196052
-7,0.531541637
-7,2.343581948
-5,0.553769225
-2,0.134067643
-4,1.23486566
-5,2.776107744
-1,0.981775581
2,3.465157389
-1,0.783542036
0,0.603078621
-3,2.686309733
-2,1.216987859
-1,1.320569774
3,0.00916193
2,0.947991063
2,2.676793551
1,2.141938011
2,0.348957403
3,0.347195882
4,3.16741312
0,0.923467867
-2,2.860739549
-3,2.319462039
0,3.339946228
-1,0.282936827
0,1.022309277
0,0.788140191
1,3.432008276
1,3.191960199
2,1.401601287
3,1.310127651
5,3.111475117
4,1.259454065
3,2.396462505
2,2.263037433
0,0.496156554
2,1.5080246
4,2.354164442
5,2.178931062
8,1.406313399
6,2.886519412
9,3.193729146
7,1.650308529
8,1.165241867
3,1.426313534
9,3.457899027
10,2.195519902
7,1.928851491
3,3.479557429
6,1.524845489
2,0.806345727
5,0.100363772
0,2.743762558
-1,0.609881583
2,2.723476528
4,0.29903613
3,2.526204938
4,3.084394605
8,2.937559242
8,2.023652919
12,2.416643276
3,2.029837866
4,0.464524357
7,1.868189245
7,0.504955905
10,1.818418351
4,0.856528744
10,3.558649233
4,2.946038519
7,1.033583392
11,3.153683385
10,0.187160622
13,0.776995354
11,1.140893127
18,0.561614737
21,0.999689082
21,1.832617613
20,2.906621016
4,1.155212774
4,2.085422401
9,1.713286885
12,2.652069747
12,0.01048086
15,1.279480941
23,1.466192963
25,3.50629902
13,0.476651634
13,1.444093671
12,1.118835278
15,2.986939529
12,0.95179214
4,0.931374153
11,2.336350616
9,0.409462551
4,2.544433331
1,3.646827881
8,0.213780708
0,1.514956483
2,1.564637412
6,0.50377725
7,3.516767329
13,3.020502484
19,3.371261522
22,2.73016438
24,1.643473262
24,3.380013387
24,3.161103993
23,2.07478071
20,0.678077232
23,0.914481329
24,0.26734348
9,3.455449598
10,3.14921372
12,2.305432137
8,1.441154303
13,0.65953696
14,3.635974385
15,0.436814117
18,3.407773835
21,0.099120633
22,0.754012153
22,2.527348192
23,1.441792094
24,1.716541958
23,0.396856534
24,2.380868421
23,2.969592611
24,2.047929104
24,0.039868962
26,3.375915388
27,2.6724468
25,2.945523535
26,0.921179381
27,3.191104517
25,1.373084675
25,3.526557141
24,2.109672801
25,1.149862506
24,2.917070376
23,2.82440388
22,0.601177961
20,0.21258991
19,1.476341083
20,0.682444545
18,2.131292045
16,2.476326364
19,3.081483723
20,1.606511611
22,2.364296376
22,0.014973056
18,0.512586245
22,2.487309599
24,0.172016159
25,1.524541249
22,0.093828568
23,1.733462481
23,1.699636916
22,3.608747909
20,0.395780817
20,0.971206229
22,0.104130126
27,3.302298852
27,3.604749715
30,1.651949714
31,1.970795676
26,1.634655155
27,2.341751788
25,3.561343465
23,2.83905236
22,1.06382087
16,3.131084921
16,0.335186609
22,1.750350886
26,1.606020976
23,3.37262722
26,0.175317438
29,0.458077912
30,2.874181641
29,2.564879538
26,1.570702792
24,1.349642114
26,1.424677371
29,0.252458232
27,3.026861327
26,3.252627932
26,3.469107524
27,3.348402749
26,3.343389619
27,2.288683907
29,0.52730485
23,1.990160066
25,0.835668329
24,0.819073305
27,2.683931995
19,0.393706321
17,1.88693971
19,0.557794292
23,2.538639306
24,2.549169124
23,2.284103957
24,1.700777872
24,2.057823119
23,1.466282161
23,2.595576108
21,0.578865888
25,0.800518109
23,3.524595373
21,2.464011695
19,3.268984
19,0.007993353
21,1.246147209
26,0.165111969
27,1.352873134
28,2.237427201
25,2.189105485
27,2.953442086
26,2.487838961
25,0.591526514
23,2.740129507
21,2.785699664
20,1.155899098
26,2.68667917
22,2.844121531
21,0.055394068
20,1.926037174
24,2.302094618
27,1.265457196
27,2.224348845
23,1.782099269
20,0.345161923
23,0.942143597
27,1.262693643
28,0.136515249
27,1.091852825
24,2.297988437
25,0.779374647
23,2.115482361
25,0.024230682
23,2.505861314
22,1.192428819
20,1.757947766
19,3.634792348
30,2.428683911
31,3.517655087
33,0.348773289
33,0.281287863
33,3.187747496
33,0.81835773
32,3.583991496
32,1.17751758
32,1.751640285
32,1.812414417
35,0.66498789
35,2.2841303
35,1.401987767
35,2.61831244
34,2.792781071
34,1.577613777
34,0.181238235
34,1.929264284
23.3,2.657869451
10.7,3.199951342
10.7,0.896089604
14.7,0.540826299
14.6,1.997787443
14.6,3.297463788
20.5,1.06059776
26.2,3.131486303
26.2,1.103244912
22.3,2.529090213
15.7,1.663106454
15.7,3.435335571
9.6,2.723396828
14.5,3.383759147
2.7,1.845188934
8.2,0.706919161
7.3,0.731350281
18.1,1.843895204
18.2,3.374718168
23.2,2.03921736
27.4,1.646014684
16.6,3.031466558
6.6,2.03213531
4.4,1.647936536
8.8,2.618865885
6.7,0.245687315
29.5,1.578493815
6.4,3.404196143
27.9,2.781883074
6.4,2.665047395
14.5,2.938915696
7,0.416530919
7.1,1.311592861
20.5,0.598823709
8.8,1.558705959
11.4,2.912420154
10.9,2.195821308
30.4,3.471353952
15.8,3.488473079
5.3,0.543679123
13.1,1.637219708
19.1,1.332720768
39.6,3.033877239
10,3.447242574
23.1,1.576188283
27.2,3.158812587
32.4,0.70686901
29.8,1.456798057
8.9,0.119377049
44.8,0.701113259
22,2.58873685
5.4,1.226235168
23.2,2.101105696
23.2,2.909003208
23.7,0.222551868
23.5,0.831083804
23.5,3.489868503
23.5,0.55077953
16.5,1.828953605
44.7,1.457044691
17.4,0.044638674
15.6,1.331994256
17.3,1.296512002
15,1.237665739
14.2,1.804131807
15.2,2.781699999
15.7,3.430258493
15.1,0.932901542
17.8,0.645194725
8.2,3.452442421
3.9,0.292390042
-2.7,3.617716929
-1.3,2.371165501
-5.3,3.46689558
9.6,2.62194918
-1,2.038290011
-1.5,1.330585812
22.4,1.889041705
25.2,0.722587264
23.8,3.272957915
19.9,0.175153836
17.8,0.934313128
19.6,1.607413984
19.6,1.678927592
14.8,0.181570173
18.8,1.999848104
24.2,1.313415205
15.5,2.386415409
10.7,0.244399108
17.9,1.628583356
12.3,2.662198065
19.8,0.86988608
6.7,1.527728769
23.4,3.165104084
43.9,0.466625101
18.3,1.705500001
23.4,0.955548785
35.4,0.379342223
2.5,2.288811518
32.8,1.337939794
22.2,3.042758393
11.1,1.812250067
35.1,0.13881195
13.7,1.374203732
22.2,0.515833895
8,1.665459259
29.1,1.745295231
4.5,1.080872231
8.8,3.498386965
28.4,2.094596227
18.9,1.476264135
21.5,0.74071439
18.7,2.611450387
15.1,0.586081967
12.7,3.352751341
31.9,0.061875243
26.1,1.785778033
19.1,2.377657596
34.1,0.154709003
13.2,3.531054068
22.4,1.544723807
27.4,2.00054038
12.2,3.224081351
14,0.811241852
21.8,0.140725037
3.1,3.539821549
29.6,0.506435358
35,2.193358054
16.9,2.313174008
19.1,1.039756742
15.5,3.379927501
21.8,0.431551996
1,0.878180761
18.4,0.961127423
17.9,2.191827612
37.7,0.134180975
17.2,0.193167325
34.7,3.005157459
6.9,2.056952559
33.4,0.652019456
29.6,1.120730888
15.5,1.347731594
11.1,2.893029421
26.4,1.006852907
12.3,3.317178671
27.4,1.324276941
3.8,1.084199512
24.6,1.424839569
17.3,2.835023315
17.9,0.081085132
25,2.831968252
19.3,0.978745234
17.8,0.956127484
22.8,0.589911892
20.6,3.448027092
20.4,0.198762143
18,0.062015821
17.9,1.015808775
27.1,1.036480196
22.1,3.519119529
17.1,1.662921864
19.2,3.00278774
22.8,2.374377265
24.2,0.988414092
11.5,1.68739126
13.9,2.800719301
12.4,2.607064027
22.7,3.260365238
4.8,0.936901114
15.5,3.351392549
28.8,1.344862618
7.5,2.356962374
6.4,0.987450205
21.3,1.709530848
22.3,1.258665944
21.8,2.553098044
22.2,2.776520543
23.1,0.807946115
17.2,1.140724363
14.3,0.413759209
16.1,0.956719399
5.7,0.174699602
4.8,2.830095887
15.9,0.944776814
4.2,2.146278641
6.8,2.730563261
12.9,1.215601362
5.3,0.82778345
4.9,0.760669105
3.2,0.112493415
3.3,2.646557803
21.4,0.383254835
22.8,3.516899112
22.3,0.463962883
18.6,3.048920817
28.8,1.281328819
23.8,1.620005589
4.2,0.125300917
1.5,1.698996602
5.6,3.010159561
4.4,0.64047852
1.4,2.621448948
2.6,1.869708407
0.7,0.726441534
1.7,0.577359734
3,0.486447233
5.9,3.599842113
6.1,2.946322776
3.9,0.031269025
3.3,0.123563622
2.8,0.117763515
1.8,1.855576394
-0.1,2.562375899
-0.2,2.802923907
4.1,0.216930281
1.7,0.095793436
1.8,1.01593529
3.4,1.001712307
2.7,1.932598889
1.3,0.284103703
3,3.350961951
1.3,1.440481958
3.3,1.075052552
2,2.011823321
3.9,3.614245904
3.2,3.074703906
3.9,2.460227673
1.9,2.207272567
3.8,0.621745744
1.2,0.883360732
4,3.189577995
-0.5,0.90074832
2.3,0.382446514
0.4,0.431321219
4.6,1.125258875
0.8,2.682324647
4.3,2.217954946
3.1,0.527252576
1.9,2.453826617
3.6,2.629369354
2.6,0.775028282
2.9,0.243543861
3.3,1.012485294
6.3,0.450323934
3.8,0.69040382
3.3,0.37155231
3.6,1.764688779
2.7,2.378633438
2.7,3.256185392
3.4,1.442219685
2.9,0.606870317
2.5,1.711638443
1.5,3.239027889
3,3.545196802
3.4,2.295360441
5.3,2.998821452
1.3,1.915425546
2.2,2.589312438
3.7,2.675842135
2.7,2.141509674
3.8,2.689742307
1.8,0.441657367
1.3,0.744642688
2.4,2.950894735
3.9,0.582111711
5.8,0.743396868
2.1,0.126334267
1.8,3.060175904
2,0.84291097
2.3,2.764584091
1.3,3.050650255
4.7,3.233150223
3.1,2.38207299
2.8,2.063229957
4.8,1.953794636
1.9,3.381069337
5.2,3.480713111
3.9,2.606481757
1.7,1.554887431
3.6,3.569431597
1.4,1.866565701
3.6,0.204339714
1.7,1.067337131
1.4,2.914156967
1.3,1.124688933
3.8,0.861702286
2.6,1.214680453
3.4,0.390217119
3.7,2.545788313
1.4,1.584574375
4.9,3.523056708
2.8,1.471350429
3.8,1.916702728
7.3,3.501341733
8.2,2.684289122
0.4,1.364652501
-0.2,3.128662618
-0.3,3.194037919
-0.8,1.723264344
7.8,1.224162766
0.1,2.477111039
4.2,1.285073006
8.2,1.0215783
-0.3,2.315544226
-0.1,2.887900889
-0.3,0.493003337
3.7,0.620319989
-0.6,2.717338534
-0.3,2.116761087
-0.6,2.581920297
-0.7,1.288417033
0.2,1.728377407
8.3,2.012317657
8,2.002374772
0.8,0.155793141
2.7,0.126935364
4.7,1.61069274
-0.8,3.594774889
-0.6,2.257225696
7.8,1.264444831
-0.4,1.737024356
-0.3,3.52222317
7.1,2.782877098
5.2,1.960560723
-0.3,1.594298125
-0.7,1.119380145
6.8,0.007085101
-0.4,3.3099045
1,2.448179521
7,3.555416824
-0.3,3.407263747
0.2,1.757494092
7.4,0.971962335
-0.6,3.111580482
7.7,1.38486561
8,1.634032986
0.1,2.23860684
8.3,3.64455421
-0.7,3.425907802
-0.4,0.18496531
5.2,2.360460793
7.8,1.939240682
-0.3,0.656204008
0,2.825742918
-0.3,1.894716888
-0.4,0.214708317
6,2.201873368
2.2,1.021316607
-0.3,1.17843944
3.4,0.882771025
-0.3,1.102591296
5.6,2.939435074
8.1,3.482810895
8.3,0.864196915
0.6,1.323078454
-0.6,0.494671086
-0.1,0.787884154
-0.4,0.216471488
-0.1,0.792396693
-0.4,1.450454736
8.1,3.031933881
6.2,1.187180628
7.6,2.74253402
6.5,0.367226564
1.4,0.021566368
1.2,1.489145316
-0.4,3.479765877
6.8,0.203294942
-0.3,0.718538349
6.3,3.033152616
-0.3,1.408196555
1.9,0.123718372
-0.6,3.461876669
-0.3,3.323275798
-0.1,2.009520371
7.8,2.163714951
5.6,1.031596519
-0.3,0.764987879
6,3.274395584
-0.6,1.301619119
-0.2,0.057287099
-0.6,0.808986807
1.3,1.182530326
8.3,0.012249401
8.3,3.122882266
-0.1,3.159791364
-0.8,0.409741745
-0.3,1.292410866
0,1.438778102
3.6,2.328776848
6.2,1.016362668
2.7,0.057652935
2.3,0.189722192
4.1,2.773386741
4.5,1.952775056
7.1,3.111679975
9.4,3.197214769
2.8,1.945041958
9.8,0.923614603
2.3,2.822850469
7.1,3.362325442
5.1,0.500764821
7.7,1.645534755
7.1,0.289005003
4.3,2.505872266
2.3,0.71585657
7.2,1.811571507
4.4,3.557869199
6.4,0.917192113
4.1,3.31073821
3.3,2.216103506
4.7,2.655256084
5.8,1.548031131
5.7,0.666188299
2.3,0.323309018
6.7,2.196839677
3.8,2.516191121
9.3,1.319778328
2.9,1.507995089
3,3.547046271
7.6,2.948991687
2.7,0.272098938
4.2,1.153361254
3.1,0.985827155
2.5,3.582285347
3.1,0.381816336
8.4,2.539539561
2.8,2.152112133
2.9,2.81321785
5.8,2.161632324
5.6,2.265544992
6.7,0.513312571
2.4,3.053492787
5.9,2.331398584
6.8,0.594129319
7.4,3.558480588
7.2,2.477775547
7.5,3.453603756
3.4,2.535964996
3.7,2.047970811
7.2,2.055481004
4.6,0.218844348
3.3,0.515687846
3.9,0.646313512
7.9,2.999494059
6.9,0.214454029
4.8,2.212737323
3.3,1.951975308
6.4,0.297857522
2.4,1.657159651
5.9,3.319580066
2.3,1.387616798
7.6,0.01945995
6.2,2.341522738
2.7,2.746912966
9.5,0.870652447
9.5,3.021699436
3.2,1.762822443
8.1,2.509738232
2.7,3.339692147
2.6,2.511731078
9.6,0.181718999
8.2,2.317689005
8.8,2.155416596
2.6,3.211588937
5.8,1.677506897
5,0.649641084
2.3,0.725563841
5.8,3.332329358
4.8,3.49130499
6.1,1.121558252
4.8,2.315777228
5.8,2.762866507
5.3,0.806608075
3.1,0.34443197
3.6,3.628436457
2.4,1.317305161
9.3,1.390480469
5.1,1.568962494
7.5,0.129756539
3.8,2.629552491
2.4,3.080371308
5.4,2.799423739
8.7,0.664117465
7.2,2.912755519
1.6,3.415487519
7.6,3.507483093
0.9,0.46720326
5.4,2.155102753
1.6,2.092689907
2.1,0.103269629
10.3,1.131645354
8.1,3.006028186
1.8,2.116606318
8.9,3.550505705
11.2,0.01536037
0.9,0.437795317
10.2,2.397906239
5.6,0.229772802
0.9,3.492077804
8.4,2.470354477
5.3,3.07185855
5.7,0.865746601
7.4,1.459813938
6.3,1.37144845
5.2,3.024358465
2.6,3.312102626
6.8,3.630643179
3.8,3.241622224
2.8,1.703848817
4.7,0.046386707
3.7,1.764910938
2.4,1.451232987
8.7,0.815360262
2.4,2.740252618
3.9,0.756991956
9.4,2.226525896
3.3,0.114419152
8.6,0.446551057
5.6,2.324540172
1.2,2.91268759
0.9,0.143992247
5.7,3.34806013
9.4,3.558731075
9.5,3.446174814
3.3,3.627007036
7.7,1.19778643
1.3,0.1508
8.5,0.1354
0.8,0.0773
5.4,0.0763
3.5,0.3199
3.1,0.0304
6.3,0.163
1.9,0.1625
6.8,1.138577455
8.8,3.079169174
1.7,0.66605301
9.3,1.903740278
2.6,0.896129479
1.5,0.670550326
10.1,1.78101726
5.6,0.771032741
1.1,0.57973281
10.4,1.37685368
7.3,0.315755714
9,0.02599886
0.9,2.317349854
5.7,3.543969561
0.9,2.496841819
2.1,1.390541045
1.3,1.026717006
5.7,3.121061601
10.3,2.802630652
1,0.324316123
10,0.95576718
9.9,2.121821696
4.2,1.939254458
7.9,3.579853349
10.2,2.565176688
