air_temp,aerosols,Land_Type
7.4,2.581890495,Unknown
31.6,0.217793485,Heat-Adapted Coastal Ecosystems
31.1,1.305207725,Heat-Adapted Coastal Ecosystems
29.6,0.828836647,Heat-Adapted Coastal Ecosystems
29.1,2.518493478,Unknown
30.3,0.646090165,Heat-Adapted Coastal Ecosystems
31.4,2.589984538,Unknown
33.1,0.151913898,Heat-Adapted Coastal Ecosystems
21.8,1.476099907,Unknown
24.8,0.349472586,Unknown
31.4,0.020097566,Heat-Adapted Coastal Ecosystems
26.3,3.481792184,Urban Air Quality Monitoring Network
33.0,2.686563083,Unknown
32.3,3.351938039,Green Agriculture Initiatives
32.9,1.329057916,Heat-Adapted Coastal Ecosystems
32.8,0.125076438,Heat-Adapted Coastal Ecosystems
33.1,2.86434051,Unknown
33.5,1.695336236,Heat-Adapted Coastal Ecosystems
34.7,0.075041145,Heat-Adapted Coastal Ecosystems
34.3,2.18757449,Unknown
34.9,3.480660865,Green Agriculture Initiatives
36.2,2.404142415,Heat-Resilient Urban Infrastructure
35.7,1.011153209,Heat-Resilient Urban Infrastructure
38.1,1.522161529,Heat-Resilient Urban Infrastructure
38.6,0.416242607,Heat-Resilient Urban Infrastructure
36.9,1.350049075,Heat-Resilient Urban Infrastructure
38.6,1.949686019,Heat-Resilient Urban Infrastructure
38.6,0.742785403,Heat-Resilient Urban Infrastructure
38.9,2.267722246,Heat-Resilient Urban Infrastructure
30.3,1.642047064,Heat-Adapted Coastal Ecosystems
36.6,1.864935152,Heat-Resilient Urban Infrastructure
31.3,2.052960437,Unknown
33.8,0.847124163,Heat-Adapted Coastal Ecosystems
26.5,0.030322427,Heat-Adapted Coastal Ecosystems
33.2,2.136433652,Unknown
29.8,0.343468003,Heat-Adapted Coastal Ecosystems
35.5,2.858633145,Heat-Resilient Urban Infrastructure
24.3,3.579079366,Urban Air Quality Monitoring Network
20.6,1.128121191,Unknown
27.2,1.605973736,Heat-Adapted Coastal Ecosystems
28.3,2.047755415,Unknown
27.9,0.149346496,Heat-Adapted Coastal Ecosystems
26.2,0.100418925,Heat-Adapted Coastal Ecosystems
27.8,2.502652478,Unknown
32.3,0.530809289,Heat-Adapted Coastal Ecosystems
27.4,1.350465592,Heat-Adapted Coastal Ecosystems
33.2,2.108100184,Unknown
33.3,2.302417714,Unknown
32.9,0.503187683,Heat-Adapted Coastal Ecosystems
28.4,0.491296273,Heat-Adapted Coastal Ecosystems
31.8,1.466945576,Heat-Adapted Coastal Ecosystems
30.9,2.032777606,Unknown
35.1,2.182389816,Heat-Resilient Urban Infrastructure
31.1,2.276365307,Unknown
33.3,1.220988526,Heat-Adapted Coastal Ecosystems
33.0,1.16276906,Heat-Adapted Coastal Ecosystems
33.3,0.748268743,Heat-Adapted Coastal Ecosystems
34.9,3.33405527,Green Agriculture Initiatives
37.9,2.01165916,Heat-Resilient Urban Infrastructure
23.7,2.695262644,Unknown
32.0,0.902451802,Heat-Adapted Coastal Ecosystems
30.3,0.635740774,Heat-Adapted Coastal Ecosystems
32.1,0.074942316,Heat-Adapted Coastal Ecosystems
33.8,0.560568331,Heat-Adapted Coastal Ecosystems
36.3,3.11347954,Green Agriculture Initiatives
35.0,2.923181335,Heat-Resilient Urban Infrastructure
36.4,3.241673279,Green Agriculture Initiatives
38.7,0.067354322,Heat-Resilient Urban Infrastructure
38.3,2.497814604,Heat-Resilient Urban Infrastructure
35.1,1.371037592,Heat-Resilient Urban Infrastructure
38.3,3.329668575,Green Agriculture Initiatives
38.9,3.178374401,Green Agriculture Initiatives
35.4,1.376094192,Heat-Resilient Urban Infrastructure
34.7,2.175628209,Unknown
27.9,2.025051024,Unknown
28.1,2.852363463,Unknown
28.9,2.648220141,Unknown
29.4,1.683981246,Heat-Adapted Coastal Ecosystems
28.1,1.631304121,Heat-Adapted Coastal Ecosystems
29.2,2.597484119,Unknown
16.9,2.472978968,Wetland Carbon Sink Restoration
31.6,3.040831095,Green Agriculture Initiatives
31.6,1.623349464,Heat-Adapted Coastal Ecosystems
31.0,3.133260328,Green Agriculture Initiatives
31.9,1.871252764,Heat-Adapted Coastal Ecosystems
29.4,2.849006865,Unknown
29.7,2.150695147,Unknown
31.6,0.387075994,Heat-Adapted Coastal Ecosystems
30.1,3.15556594,Green Agriculture Initiatives
31.0,2.782825259,Unknown
27.1,3.541554994,Urban Air Quality Monitoring Network
31.2,0.871611608,Heat-Adapted Coastal Ecosystems
28.9,0.649356614,Heat-Adapted Coastal Ecosystems
30.9,0.603465205,Heat-Adapted Coastal Ecosystems
27.7,1.926390305,Heat-Adapted Coastal Ecosystems
30.7,1.137525004,Heat-Adapted Coastal Ecosystems
28.2,2.349228775,Unknown
30.0,1.173264994,Heat-Adapted Coastal Ecosystems
32.4,1.129031161,Heat-Adapted Coastal Ecosystems
28.9,0.959466148,Heat-Adapted Coastal Ecosystems
34.4,3.598660246,Green Agriculture Initiatives
31.5,3.529943937,Green Agriculture Initiatives
30.3,0.410446268,Heat-Adapted Coastal Ecosystems
34.2,3.433229854,Green Agriculture Initiatives
34.4,1.23097119,Heat-Adapted Coastal Ecosystems
28.7,1.069177881,Heat-Adapted Coastal Ecosystems
33.9,2.819123606,Unknown
30.8,0.159343628,Heat-Adapted Coastal Ecosystems
31.3,0.278506586,Heat-Adapted Coastal Ecosystems
27.8,3.090511677,Urban Air Quality Monitoring Network
29.6,3.291357247,Urban Air Quality Monitoring Network
27.8,3.612474414,Urban Air Quality Monitoring Network
33.7,3.572998653,Green Agriculture Initiatives
31.7,2.222773832,Unknown
29.4,2.98511084,Unknown
29.5,2.939030473,Unknown
29.6,3.385284571,Urban Air Quality Monitoring Network
32.0,0.682744886,Heat-Adapted Coastal Ecosystems
30.6,3.281585444,Green Agriculture Initiatives
24.4,1.861028032,Unknown
25.0,0.75489574,Heat-Adapted Coastal Ecosystems
30.8,2.591012146,Unknown
30.3,3.524660572,Green Agriculture Initiatives
30.3,1.020063107,Heat-Adapted Coastal Ecosystems
26.3,0.326284851,Heat-Adapted Coastal Ecosystems
26.3,3.111230483,Urban Air Quality Monitoring Network
20.4,0.989347361,Unknown
22.7,0.145693366,Unknown
20.6,1.30568188,Unknown
19.7,2.499775096,Wetland Carbon Sink Restoration
26.0,1.629535158,Heat-Adapted Coastal Ecosystems
20.6,1.34571339,Unknown
27.4,1.574728068,Heat-Adapted Coastal Ecosystems
26.2,2.61243094,Unknown
31.1,3.136780868,Green Agriculture Initiatives
27.8,1.077138012,Heat-Adapted Coastal Ecosystems
26.0,0.471374048,Heat-Adapted Coastal Ecosystems
27.2,1.385265351,Heat-Adapted Coastal Ecosystems
29.9,1.892663405,Heat-Adapted Coastal Ecosystems
29.7,0.73535445,Heat-Adapted Coastal Ecosystems
28.6,3.581033316,Urban Air Quality Monitoring Network
28.2,0.498977537,Heat-Adapted Coastal Ecosystems
25.1,1.05418512,Heat-Adapted Coastal Ecosystems
29.8,2.147211461,Unknown
31.1,0.38491745,Heat-Adapted Coastal Ecosystems
22.7,2.792029042,Unknown
32.6,3.586098065,Green Agriculture Initiatives
26.6,2.903708111,Unknown
26.1,3.154315569,Urban Air Quality Monitoring Network
33.0,1.795015498,Heat-Adapted Coastal Ecosystems
32.9,2.188817302,Unknown
33.2,1.947795931,Heat-Adapted Coastal Ecosystems
31.1,0.774276859,Heat-Adapted Coastal Ecosystems
15.8,1.859415485,Wetland Carbon Sink Restoration
29.6,2.052681419,Unknown
32.7,2.323877372,Unknown
32.8,0.060439624,Heat-Adapted Coastal Ecosystems
26.1,2.196741042,Unknown
27.1,1.012232291,Heat-Adapted Coastal Ecosystems
27.8,0.080722774,Heat-Adapted Coastal Ecosystems
27.1,0.390820649,Heat-Adapted Coastal Ecosystems
32.6,3.192444631,Green Agriculture Initiatives
28.1,1.625742966,Heat-Adapted Coastal Ecosystems
25.2,2.628603207,Unknown
32.4,0.306927509,Heat-Adapted Coastal Ecosystems
24.3,3.219808908,Urban Air Quality Monitoring Network
32.2,2.605116417,Unknown
28.6,0.160032062,Heat-Adapted Coastal Ecosystems
27.4,0.380577372,Heat-Adapted Coastal Ecosystems
31.9,2.96677345,Unknown
27.0,2.101572948,Unknown
28.9,2.11591427,Unknown
30.4,0.49887424,Heat-Adapted Coastal Ecosystems
28.5,2.490212981,Unknown
31.7,0.497756241,Heat-Adapted Coastal Ecosystems
32.5,0.892032484,Heat-Adapted Coastal Ecosystems
32.0,0.560900331,Heat-Adapted Coastal Ecosystems
29.1,3.41745359,Urban Air Quality Monitoring Network
25.8,3.083246782,Urban Air Quality Monitoring Network
27.4,0.264925573,Heat-Adapted Coastal Ecosystems
34.4,2.146535811,Unknown
33.9,3.399971311,Green Agriculture Initiatives
28.7,2.551661411,Unknown
25.2,2.387625536,Unknown
34.8,2.866261941,Unknown
34.0,0.787553195,Heat-Adapted Coastal Ecosystems
26.0,2.913771364,Unknown
30.2,0.725570187,Heat-Adapted Coastal Ecosystems
28.5,0.614272112,Heat-Adapted Coastal Ecosystems
35.8,2.743572809,Heat-Resilient Urban Infrastructure
35.2,1.734605871,Heat-Resilient Urban Infrastructure
29.1,1.38364156,Heat-Adapted Coastal Ecosystems
31.3,0.215463058,Heat-Adapted Coastal Ecosystems
35.3,2.953180004,Heat-Resilient Urban Infrastructure
34.8,1.022776636,Heat-Adapted Coastal Ecosystems
34.3,1.823802378,Heat-Adapted Coastal Ecosystems
35.6,0.255475344,Heat-Resilient Urban Infrastructure
27.9,3.256320775,Urban Air Quality Monitoring Network
21.4,2.06281048,Unknown
28.5,2.309315048,Unknown
24.5,3.255724042,Urban Air Quality Monitoring Network
31.3,1.487024676,Heat-Adapted Coastal Ecosystems
31.6,0.603890954,Heat-Adapted Coastal Ecosystems
32.4,2.504923313,Unknown
28.4,2.542506885,Unknown
35.4,2.188748557,Heat-Resilient Urban Infrastructure
25.1,1.884754425,Heat-Adapted Coastal Ecosystems
25.3,0.08477288,Heat-Adapted Coastal Ecosystems
28.5,2.763889967,Unknown
27.3,2.568384934,Unknown
23.3,0.399152686,Unknown
28.2,0.235582622,Heat-Adapted Coastal Ecosystems
34.4,2.504056253,Unknown
31.7,0.610251658,Heat-Adapted Coastal Ecosystems
31.9,0.99839886,Heat-Adapted Coastal Ecosystems
41.2,1.435953054,Heat-Resilient Urban Infrastructure
37.5,1.265462543,Heat-Resilient Urban Infrastructure
32.7,1.515203045,Heat-Adapted Coastal Ecosystems
20.6,0.982118243,Unknown
37.7,0.852781121,Heat-Resilient Urban Infrastructure
35.0,1.278606069,Heat-Resilient Urban Infrastructure
26.3,1.992585612,Heat-Adapted Coastal Ecosystems
10.4,2.707476255,Wetland Carbon Sink Restoration
1.3,1.157022105,Integrated Mountain Ecosystem Management
13.9,1.451337495,Wetland Carbon Sink Restoration
21.8,0.208475729,Unknown
12.1,1.621976193,Wetland Carbon Sink Restoration
35.3,2.920144917,Heat-Resilient Urban Infrastructure
10.0,2.264453572,Wetland Carbon Sink Restoration
3.6,1.986500949,Integrated Mountain Ecosystem Management
2.5,1.09978975,Integrated Mountain Ecosystem Management
4.9,0.400908991,High-Altitude Glacier Protection
17.5,3.531824073,Unknown
24.5,2.989467476,Unknown
25.7,2.425953624,Unknown
15.0,1.847628075,Wetland Carbon Sink Restoration
16.1,2.994197306,Wetland Carbon Sink Restoration
14.1,0.121935633,Unknown
19.3,0.223425233,Unknown
17.6,0.601778598,Unknown
8.6,2.074966637,Unknown
3.8,1.404568818,Integrated Mountain Ecosystem Management
15.1,3.036225864,Unknown
15.4,0.179552904,Unknown
13.4,2.337862168,Wetland Carbon Sink Restoration
14.1,3.149320335,Unknown
23.5,1.407779878,Unknown
26.1,1.365301128,Heat-Adapted Coastal Ecosystems
23.3,2.985169767,Unknown
22.7,1.596043217,Unknown
26.2,3.271158221,Urban Air Quality Monitoring Network
25.6,0.205605645,Heat-Adapted Coastal Ecosystems
18.2,1.007883003,Wetland Carbon Sink Restoration
25.4,0.052308083,Heat-Adapted Coastal Ecosystems
25.6,0.376898746,Heat-Adapted Coastal Ecosystems
25.6,3.184927035,Urban Air Quality Monitoring Network
24.7,2.74615783,Unknown
17.5,1.46631495,Wetland Carbon Sink Restoration
30.7,1.239190146,Heat-Adapted Coastal Ecosystems
21.4,1.397892859,Unknown
28.9,0.243914054,Heat-Adapted Coastal Ecosystems
30.7,2.278410216,Unknown
27.9,3.449480766,Urban Air Quality Monitoring Network
25.3,0.380889907,Heat-Adapted Coastal Ecosystems
15.1,1.139938137,Wetland Carbon Sink Restoration
13.9,2.628863218,Wetland Carbon Sink Restoration
23.8,3.571346118,Urban Air Quality Monitoring Network
13.0,3.626738158,Unknown
19.1,2.188133229,Wetland Carbon Sink Restoration
17.9,0.450362821,Unknown
27.8,1.371304263,Heat-Adapted Coastal Ecosystems
18.8,3.235239644,Unknown
27.3,3.113144273,Urban Air Quality Monitoring Network
28.4,1.29491644,Heat-Adapted Coastal Ecosystems
28.6,3.253881163,Urban Air Quality Monitoring Network
20.2,1.274698654,Unknown
18.9,0.761345276,Unknown
18.8,1.836497111,Wetland Carbon Sink Restoration
26.5,1.741815182,Heat-Adapted Coastal Ecosystems
19.4,1.519857082,Wetland Carbon Sink Restoration
28.2,2.457544674,Unknown
26.8,0.935426278,Heat-Adapted Coastal Ecosystems
18.6,1.443490782,Wetland Carbon Sink Restoration
18.6,0.685083022,Unknown
18.6,2.745107215,Wetland Carbon Sink Restoration
34.1,1.719535056,Heat-Adapted Coastal Ecosystems
30.2,1.653189804,Heat-Adapted Coastal Ecosystems
31.6,0.530182214,Heat-Adapted Coastal Ecosystems
29.4,2.680860601,Unknown
24.1,0.868140474,Unknown
27.4,0.017377252,Heat-Adapted Coastal Ecosystems
24.6,2.212269627,Unknown
30.1,2.984433064,Unknown
20.9,0.147573954,Unknown
33.0,0.537005057,Heat-Adapted Coastal Ecosystems
31.3,2.035988439,Unknown
27.8,1.74931501,Heat-Adapted Coastal Ecosystems
32.8,2.429837952,Unknown
24.1,3.203995156,Urban Air Quality Monitoring Network
25.8,2.520586582,Unknown
14.6,1.494575685,Wetland Carbon Sink Restoration
21.9,1.462467371,Unknown
27.4,2.642092667,Unknown
30.1,1.438172318,Heat-Adapted Coastal Ecosystems
36.9,2.988532501,Heat-Resilient Urban Infrastructure
36.7,0.618399904,Heat-Resilient Urban Infrastructure
37.7,1.018543323,Heat-Resilient Urban Infrastructure
35.6,3.152573363,Green Agriculture Initiatives
35.2,3.100146704,Green Agriculture Initiatives
36.3,0.466575814,Heat-Resilient Urban Infrastructure
37.1,0.559598993,Heat-Resilient Urban Infrastructure
29.9,2.421602169,Unknown
27.3,3.291176843,Urban Air Quality Monitoring Network
32.3,2.34443799,Unknown
27.6,1.775854272,Heat-Adapted Coastal Ecosystems
35.2,3.407427346,Green Agriculture Initiatives
26.5,0.308370082,Heat-Adapted Coastal Ecosystems
38.0,3.557647696,Green Agriculture Initiatives
38.9,1.403808977,Heat-Resilient Urban Infrastructure
42.1,0.019131086,Heat-Resilient Urban Infrastructure
8.5,1.13971874,Integrated Mountain Ecosystem Management
27.7,0.717008077,Heat-Adapted Coastal Ecosystems
39.1,2.409405568,Heat-Resilient Urban Infrastructure
38.6,2.267531805,Heat-Resilient Urban Infrastructure
39.6,1.051141453,Heat-Resilient Urban Infrastructure
34.7,2.265439808,Unknown
35.7,3.327745619,Green Agriculture Initiatives
34.7,2.037471189,Unknown
38.9,1.077185134,Heat-Resilient Urban Infrastructure
31.7,0.893972672,Heat-Adapted Coastal Ecosystems
32.7,2.960513634,Unknown
28.6,0.320000313,Heat-Adapted Coastal Ecosystems
26.9,2.794056403,Unknown
30.0,2.879207232,Unknown
32.5,0.849765332,Heat-Adapted Coastal Ecosystems
31.9,3.507003476,Green Agriculture Initiatives
30.9,2.848190215,Unknown
28.7,2.27164662,Unknown
24.6,0.471803604,Unknown
28.9,1.218630379,Heat-Adapted Coastal Ecosystems
26.9,1.638952539,Heat-Adapted Coastal Ecosystems
33.7,0.972921442,Heat-Adapted Coastal Ecosystems
32.4,3.543380611,Green Agriculture Initiatives
37.7,0.450357296,Heat-Resilient Urban Infrastructure
34.6,3.022805101,Green Agriculture Initiatives
23.1,2.957467955,Unknown
27.3,1.247573509,Heat-Adapted Coastal Ecosystems
32.2,0.215273028,Heat-Adapted Coastal Ecosystems
39.8,1.924199873,Heat-Resilient Urban Infrastructure
33.7,1.708638442,Heat-Adapted Coastal Ecosystems
26.6,3.245347659,Urban Air Quality Monitoring Network
26.9,1.826697981,Heat-Adapted Coastal Ecosystems
13.8,2.643833439,Wetland Carbon Sink Restoration
15.3,0.03750407,Unknown
9.3,2.705450889,Unknown
13.4,0.256749776,Unknown
8.7,2.754575504,Unknown
7.4,1.508040284,Integrated Mountain Ecosystem Management
7.8,1.998040747,Integrated Mountain Ecosystem Management
4.4,1.242993844,Integrated Mountain Ecosystem Management
9.5,1.367450386,Integrated Mountain Ecosystem Management
13.3,0.99746519,Unknown
13.0,1.49573157,Wetland Carbon Sink Restoration
20.6,0.527104175,Unknown
23.1,0.577588146,Unknown
12.4,0.990881222,Unknown
12.7,0.363027499,Unknown
15.7,1.31007458,Wetland Carbon Sink Restoration
12.5,2.529197675,Wetland Carbon Sink Restoration
9.9,3.266418686,Unknown
11.1,0.822801451,Unknown
22.3,2.482055338,Unknown
22.0,1.77162743,Unknown
23.1,0.060178427,Unknown
22.9,2.325288831,Unknown
26.0,1.677904613,Heat-Adapted Coastal Ecosystems
24.3,3.238123623,Urban Air Quality Monitoring Network
28.8,3.196232817,Urban Air Quality Monitoring Network
28.3,2.042437411,Unknown
26.2,0.767390973,Heat-Adapted Coastal Ecosystems
29.7,1.892403754,Heat-Adapted Coastal Ecosystems
27.2,0.057937536,Heat-Adapted Coastal Ecosystems
31.3,1.599444211,Heat-Adapted Coastal Ecosystems
26.7,2.69956663,Unknown
26.1,3.647435044,Urban Air Quality Monitoring Network
10.5,1.206222268,Wetland Carbon Sink Restoration
10.9,3.254095634,Unknown
12.4,1.403053353,Wetland Carbon Sink Restoration
21.0,1.260507339,Unknown
23.4,3.557375864,Urban Air Quality Monitoring Network
14.4,2.524504481,Wetland Carbon Sink Restoration
10.2,2.639135516,Wetland Carbon Sink Restoration
29.5,3.265577569,Urban Air Quality Monitoring Network
19.4,2.154652882,Wetland Carbon Sink Restoration
38.1,1.529147705,Heat-Resilient Urban Infrastructure
31.1,1.745173557,Heat-Adapted Coastal Ecosystems
24.9,2.377469119,Unknown
28.3,3.493375787,Urban Air Quality Monitoring Network
31.7,0.307038654,Heat-Adapted Coastal Ecosystems
30.2,0.0768035,Heat-Adapted Coastal Ecosystems
34.6,2.44307692,Unknown
24.8,1.202669808,Unknown
38.6,2.751232108,Heat-Resilient Urban Infrastructure
36.6,1.01837645,Heat-Resilient Urban Infrastructure
28.5,1.445402732,Heat-Adapted Coastal Ecosystems
39.0,2.448119464,Heat-Resilient Urban Infrastructure
32.4,1.50502039,Heat-Adapted Coastal Ecosystems
29.9,3.416633175,Urban Air Quality Monitoring Network
31.3,0.735618845,Heat-Adapted Coastal Ecosystems
27.1,1.741306788,Heat-Adapted Coastal Ecosystems
25.6,1.148754406,Heat-Adapted Coastal Ecosystems
25.1,0.999191757,Heat-Adapted Coastal Ecosystems
25.0,0.378849151,Heat-Adapted Coastal Ecosystems
30.6,1.495456295,Heat-Adapted Coastal Ecosystems
36.6,3.149001061,Green Agriculture Initiatives
35.9,1.533335963,Heat-Resilient Urban Infrastructure
33.4,1.690968155,Heat-Adapted Coastal Ecosystems
36.4,2.155594819,Heat-Resilient Urban Infrastructure
36.1,2.255996503,Heat-Resilient Urban Infrastructure
36.6,2.098483982,Heat-Resilient Urban Infrastructure
28.4,3.34678432,Urban Air Quality Monitoring Network
27.6,1.879583616,Heat-Adapted Coastal Ecosystems
24.3,3.010407281,Urban Air Quality Monitoring Network
24.2,0.569951156,Unknown
20.3,2.215638053,Unknown
18.7,1.475456074,Wetland Carbon Sink Restoration
11.2,1.263118555,Wetland Carbon Sink Restoration
20.7,0.851539262,Unknown
20.9,2.8151072,Unknown
15.2,2.041954269,Wetland Carbon Sink Restoration
17.8,1.057579374,Wetland Carbon Sink Restoration
11.2,1.0475309,Wetland Carbon Sink Restoration
16.9,1.483456306,Wetland Carbon Sink Restoration
3.4,1.706393183,Integrated Mountain Ecosystem Management
21.1,1.36090396,Unknown
18.5,2.847476245,Wetland Carbon Sink Restoration
20.3,3.495157895,Urban Air Quality Monitoring Network
1.4,2.177465832,Unknown
1.3,1.466813786,Integrated Mountain Ecosystem Management
13.9,0.509005171,Unknown
14.7,0.954257911,Unknown
17.8,2.234428996,Wetland Carbon Sink Restoration
16.3,0.728203357,Unknown
14.4,1.602309846,Wetland Carbon Sink Restoration
15.6,0.998025333,Unknown
10.0,3.011871384,Unknown
9.8,1.102221409,Integrated Mountain Ecosystem Management
1.2,3.573038604,Unknown
13.7,2.08818573,Wetland Carbon Sink Restoration
19.2,2.818595379,Wetland Carbon Sink Restoration
21.1,0.12911963,Unknown
23.9,0.665215823,Unknown
23.7,1.961083213,Unknown
24.4,2.780353407,Unknown
19.3,3.110930528,Unknown
19.7,0.939472546,Unknown
19.9,3.14629315,Unknown
19.0,3.501310799,Unknown
17.5,0.351155088,Unknown
17.1,1.416810121,Wetland Carbon Sink Restoration
13.8,1.244460145,Wetland Carbon Sink Restoration
14.2,1.396065491,Wetland Carbon Sink Restoration
14.8,2.740362239,Wetland Carbon Sink Restoration
16.1,3.163342941,Unknown
24.4,2.135107563,Unknown
24.3,1.599719642,Unknown
26.5,2.077828608,Unknown
25.6,2.175190765,Unknown
22.6,0.208605178,Unknown
27.9,3.467552791,Urban Air Quality Monitoring Network
28.0,2.711669051,Unknown
2.4,2.423774313,Unknown
2.2,1.942987446,Integrated Mountain Ecosystem Management
4.9,1.20800599,Integrated Mountain Ecosystem Management
5.9,0.336337203,Unknown
5.7,2.152561533,Unknown
10.6,1.319572613,Wetland Carbon Sink Restoration
11.3,1.658385086,Wetland Carbon Sink Restoration
-2.7,2.595116201,Unknown
12.6,0.787414352,Unknown
9.0,1.59466542,Integrated Mountain Ecosystem Management
6.9,2.418504246,Unknown
10.2,2.088957874,Wetland Carbon Sink Restoration
9.6,0.201110124,Unknown
11.5,1.64657981,Wetland Carbon Sink Restoration
12.4,2.300937477,Wetland Carbon Sink Restoration
12.6,3.402850176,Unknown
12.7,1.765075066,Wetland Carbon Sink Restoration
10.9,2.656131812,Wetland Carbon Sink Restoration
4.2,1.603951969,Integrated Mountain Ecosystem Management
25.6,2.289371129,Unknown
11.3,1.070149118,Wetland Carbon Sink Restoration
27.4,2.865662283,Unknown
24.5,0.496518755,Unknown
18.7,1.361246442,Wetland Carbon Sink Restoration
21.0,0.832547308,Unknown
20.8,2.152733586,Unknown
14.1,1.457527541,Wetland Carbon Sink Restoration
15.3,0.617077425,Unknown
19.5,0.88662958,Unknown
13.5,0.945827469,Unknown
18.7,3.47006046,Unknown
12.1,2.568927951,Wetland Carbon Sink Restoration
11.3,2.96112211,Wetland Carbon Sink Restoration
1.5,1.920365076,Integrated Mountain Ecosystem Management
