air_temp,humidity,Land_Type
24.7,36.6,Mediterranean Drought Management
17.5,48.2,unknown
30.7,37.1,Urban Cool Roofs
21.4,71.4,Tropical Urban Green Spaces
28.9,48.6,Urban Cool Roofs
30.7,35.9,Urban Cool Roofs
27.9,49.3,Urban Cool Roofs
25.3,21.8,unknown
15.1,38.7,unknown
13.9,34.6,unknown
23.8,37.9,Mediterranean Drought Management
13.0,80.6,unknown
19.1,80.7,unknown
17.9,68.7,Sub-Arctic Summer Heat Management
27.8,59.2,unknown
18.8,82.6,unknown
27.3,60.8,Tropical Urban Green Spaces
28.4,55.3,unknown
28.6,44.7,Urban Cool Roofs
20.2,75.6,Tropical Urban Green Spaces
18.9,84.6,unknown
18.8,78.2,Temperate Wetland Restoration
26.5,89.7,Tropical Storm Surge Defense
19.4,77.9,Temperate Wetland Restoration
28.2,42.6,Urban Cool Roofs
26.8,43.7,Urban Cool Roofs
18.6,89.7,unknown
18.6,89.7,unknown
18.6,89.7,unknown
34.1,54.6,unknown
30.2,42.4,Urban Cool Roofs
31.6,55.7,unknown
29.4,65.3,Tropical Urban Green Spaces
24.1,62.3,Tropical Urban Green Spaces
27.4,68.9,Tropical Urban Green Spaces
24.6,67.2,Tropical Urban Green Spaces
30.1,49.7,Urban Cool Roofs
20.9,89.7,unknown
33.0,61.1,unknown
31.3,67.5,unknown
27.8,73.3,Tropical Urban Green Spaces
32.8,56.7,unknown
24.1,85.6,unknown
25.8,52.4,unknown
14.6,88.7,unknown
21.9,66.9,Tropical Urban Green Spaces
27.4,62.3,Tropical Urban Green Spaces
30.1,49.9,Urban Cool Roofs
36.9,48.2,unknown
36.7,50.1,unknown
37.7,55.7,unknown
35.6,55.3,unknown
35.2,58.6,unknown
36.3,61.6,unknown
37.1,58.4,unknown
29.9,68.2,Tropical Urban Green Spaces
27.3,71.4,Tropical Urban Green Spaces
32.3,67.2,unknown
27.6,75.1,Tropical Urban Green Spaces
35.2,49.3,unknown
26.5,79.3,Tropical Urban Green Spaces
38.0,50.6,unknown
38.9,49.1,unknown
42.1,49.1,unknown
8.5,51.3,unknown
27.7,68.5,Tropical Urban Green Spaces
39.1,51.4,unknown
38.6,53.1,unknown
39.6,69.7,unknown
34.7,53.1,unknown
35.7,54.6,unknown
34.7,52.6,unknown
38.9,56.5,unknown
31.7,48.1,Urban Cool Roofs
32.7,44.9,Urban Cool Roofs
28.6,54.3,unknown
26.9,59.6,unknown
30.0,68.9,Tropical Urban Green Spaces
32.5,72.6,unknown
31.9,65.1,unknown
30.9,68.9,unknown
28.7,61.3,Tropical Urban Green Spaces
24.6,90.3,unknown
28.9,72.3,Tropical Urban Green Spaces
26.9,82.1,Tropical Storm Surge Defense
33.7,64.4,unknown
32.4,61.7,unknown
37.7,54.8,unknown
34.6,56.1,unknown
23.1,64.6,Tropical Urban Green Spaces
27.3,66.8,Tropical Urban Green Spaces
32.2,57.8,unknown
39.8,45.6,unknown
33.7,68.7,unknown
26.6,34.5,Urban Cool Roofs
26.9,70.2,Tropical Urban Green Spaces
13.8,76.9,Temperate Wetland Restoration
15.3,47.4,unknown
9.3,69.7,unknown
13.4,54.2,Sub-Arctic Summer Heat Management
8.7,83.1,unknown
7.4,81.5,unknown
7.8,81.2,unknown
4.4,78.0,unknown
9.5,68.9,unknown
13.3,34.3,unknown
13.0,62.1,Sub-Arctic Summer Heat Management
20.6,70.6,Tropical Urban Green Spaces
23.1,74.4,Tropical Urban Green Spaces
12.4,86.0,unknown
12.7,100.0,unknown
15.7,37.2,unknown
12.5,55.6,Sub-Arctic Summer Heat Management
9.9,37.2,unknown
11.1,51.6,Sub-Arctic Summer Heat Management
22.3,46.6,Mediterranean Drought Management
22.0,84.4,unknown
23.1,68.9,Tropical Urban Green Spaces
22.9,44.7,Mediterranean Drought Management
26.0,30.6,Urban Cool Roofs
24.3,55.8,unknown
28.8,43.9,Urban Cool Roofs
28.3,63.8,Tropical Urban Green Spaces
26.2,55.6,unknown
29.7,39.4,Urban Cool Roofs
27.2,37.1,Urban Cool Roofs
31.3,49.3,Urban Cool Roofs
26.7,58.6,unknown
26.1,60.3,Tropical Urban Green Spaces
10.5,40.0,unknown
10.9,62.9,Sub-Arctic Summer Heat Management
12.4,39.3,unknown
21.0,51.5,unknown
23.4,36.8,Mediterranean Drought Management
14.4,69.3,Sub-Arctic Summer Heat Management
10.2,72.3,Temperate Wetland Restoration
29.5,66.5,Tropical Urban Green Spaces
19.4,85.8,unknown
38.1,50.2,unknown
31.1,62.1,unknown
24.9,85.8,unknown
28.3,48.4,Urban Cool Roofs
31.7,56.0,unknown
30.2,45.6,Urban Cool Roofs
34.6,48.7,Urban Cool Roofs
24.8,85.4,unknown
38.6,50.2,unknown
36.6,45.9,unknown
28.5,66.1,Tropical Urban Green Spaces
39.0,43.1,unknown
32.4,64.8,unknown
29.9,62.2,Tropical Urban Green Spaces
31.3,23.2,unknown
27.1,83.3,Tropical Storm Surge Defense
25.6,48.6,Urban Cool Roofs
25.1,69.8,Tropical Urban Green Spaces
25.0,72.0,Tropical Urban Green Spaces
30.6,36.4,Urban Cool Roofs
36.6,68.8,unknown
35.9,57.6,unknown
33.4,68.0,unknown
36.4,57.3,unknown
36.1,77.9,unknown
36.6,77.0,unknown
28.4,64.0,Tropical Urban Green Spaces
27.6,32.7,Urban Cool Roofs
24.3,55.5,unknown
24.2,39.7,Mediterranean Drought Management
20.3,78.7,Tropical Urban Green Spaces
18.7,31.1,unknown
11.2,80.2,unknown
20.7,51.1,unknown
20.9,54.4,unknown
15.2,43.2,unknown
17.8,36.8,unknown
11.2,61.7,Sub-Arctic Summer Heat Management
16.9,40.3,unknown
3.4,71.2,unknown
21.1,38.7,Mediterranean Drought Management
18.5,41.6,unknown
20.3,42.7,Mediterranean Drought Management
1.4,85.9,unknown
1.3,39.1,unknown
13.9,76.8,Temperate Wetland Restoration
14.7,59.6,Sub-Arctic Summer Heat Management
17.8,46.0,unknown
16.3,50.4,Sub-Arctic Summer Heat Management
14.4,47.8,unknown
15.6,52.0,Sub-Arctic Summer Heat Management
10.0,74.3,Temperate Wetland Restoration
9.8,74.6,unknown
1.2,82.6,unknown
13.7,47.8,unknown
19.2,88.7,unknown
21.1,34.8,Mediterranean Drought Management
23.9,65.8,Tropical Urban Green Spaces
23.7,45.1,Mediterranean Drought Management
24.4,35.3,Mediterranean Drought Management
19.3,64.7,Sub-Arctic Summer Heat Management
19.7,49.1,unknown
19.9,64.8,Sub-Arctic Summer Heat Management
19.0,60.0,Sub-Arctic Summer Heat Management
17.5,70.4,Temperate Wetland Restoration
17.1,35.9,unknown
13.8,24.9,unknown
14.2,37.4,unknown
14.8,36.3,unknown
16.1,36.1,unknown
24.4,31.3,Mediterranean Drought Management
24.3,42.4,Mediterranean Drought Management
26.5,20.7,unknown
25.6,50.1,unknown
22.6,48.4,Mediterranean Drought Management
27.9,49.2,Urban Cool Roofs
28.0,64.2,Tropical Urban Green Spaces
2.4,58.0,unknown
2.2,45.2,unknown
4.9,38.4,unknown
5.9,34.5,unknown
5.7,36.8,unknown
10.6,29.3,unknown
11.3,29.1,unknown
-2.7,72.3,unknown
12.6,29.7,unknown
9.0,36.9,unknown
6.9,40.0,unknown
10.2,52.5,Sub-Arctic Summer Heat Management
9.6,32.8,unknown
11.5,33.7,unknown
12.4,34.6,unknown
12.6,34.6,unknown
12.7,35.0,unknown
10.9,32.8,unknown
4.2,70.3,unknown
25.6,34.6,Urban Cool Roofs
11.3,85.4,unknown
27.4,41.7,Urban Cool Roofs
24.5,54.1,unknown
18.7,69.6,Sub-Arctic Summer Heat Management
21.0,37.9,Mediterranean Drought Management
20.8,50.3,unknown
14.1,79.0,Temperate Wetland Restoration
15.3,79.0,Temperate Wetland Restoration
19.5,68.5,Sub-Arctic Summer Heat Management
13.5,68.8,Sub-Arctic Summer Heat Management
18.7,66.7,Sub-Arctic Summer Heat Management
12.1,74.9,Temperate Wetland Restoration
11.3,79.7,Temperate Wetland Restoration
1.5,68.3,unknown
16.1,67.0,Sub-Arctic Summer Heat Management
16.7,70.6,Temperate Wetland Restoration
13.8,73.4,Temperate Wetland Restoration
11.6,50.9,Sub-Arctic Summer Heat Management
13.2,38.7,unknown
13.2,88.9,unknown
13.1,50.1,Sub-Arctic Summer Heat Management
15.3,79.6,Temperate Wetland Restoration
13.6,88.4,unknown
16.1,75.8,Temperate Wetland Restoration
12.6,77.4,Temperate Wetland Restoration
14.5,76.2,Temperate Wetland Restoration
14.1,72.4,Temperate Wetland Restoration
15.8,68.2,Sub-Arctic Summer Heat Management
11.4,90.4,unknown
12.3,66.2,Sub-Arctic Summer Heat Management
25.2,78.6,Tropical Urban Green Spaces
15.0,59.8,Sub-Arctic Summer Heat Management
15.1,68.1,Sub-Arctic Summer Heat Management
15.6,65.2,Sub-Arctic Summer Heat Management
12.5,75.8,Temperate Wetland Restoration
20.1,48.8,Mediterranean Drought Management
8.7,40.3,unknown
10.9,49.6,unknown
13.0,62.4,Sub-Arctic Summer Heat Management
13.3,46.4,unknown
25.3,32.4,Urban Cool Roofs
18.1,38.2,unknown
18.1,38.2,unknown
16.8,41.8,unknown
22.3,36.7,Mediterranean Drought Management
16.3,50.2,Sub-Arctic Summer Heat Management
24.2,41.0,Mediterranean Drought Management
22.2,38.4,Mediterranean Drought Management
21.0,42.2,Mediterranean Drought Management
20.9,83.1,unknown
20.6,40.3,Mediterranean Drought Management
17.9,49.1,unknown
23.9,40.8,Mediterranean Drought Management
21.3,42.1,Mediterranean Drought Management
20.8,40.3,Mediterranean Drought Management
16.8,50.2,Sub-Arctic Summer Heat Management
17.6,49.1,unknown
12.2,57.7,Sub-Arctic Summer Heat Management
21.5,36.2,Mediterranean Drought Management
27.1,49.5,Urban Cool Roofs
27.5,48.6,Urban Cool Roofs
24.1,56.9,unknown
24.9,53.3,unknown
23.1,57.4,unknown
26.6,43.6,Urban Cool Roofs
26.3,51.5,unknown
22.0,44.3,Mediterranean Drought Management
26.7,49.1,Urban Cool Roofs
25.4,76.7,Tropical Urban Green Spaces
21.5,64.2,Tropical Urban Green Spaces
26.4,48.1,Urban Cool Roofs
20.1,56.9,unknown
25.6,59.4,unknown
24.9,64.6,Tropical Urban Green Spaces
23.2,69.5,Tropical Urban Green Spaces
25.9,55.4,unknown
26.2,28.8,unknown
26.8,56.3,unknown
11.4,85.6,unknown
10.6,83.3,unknown
10.7,85.2,unknown
10.9,44.3,unknown
12.8,75.2,Temperate Wetland Restoration
13.7,68.8,Sub-Arctic Summer Heat Management
14.4,62.1,Sub-Arctic Summer Heat Management
14.3,62.5,Sub-Arctic Summer Heat Management
20.6,79.5,Tropical Urban Green Spaces
14.9,64.9,Sub-Arctic Summer Heat Management
10.4,82.9,unknown
10.3,82.0,unknown
10.8,84.6,unknown
17.7,62.3,Sub-Arctic Summer Heat Management
19.1,46.3,unknown
12.2,37.9,unknown
12.7,72.8,Temperate Wetland Restoration
2.7,48.2,unknown
5.3,39.3,unknown
3.5,44.9,unknown
4.9,83.5,unknown
5.8,40.2,unknown
3.7,54.0,unknown
16.9,79.5,Temperate Wetland Restoration
17.2,35.7,unknown
2.7,54.8,unknown
16.7,62.9,Sub-Arctic Summer Heat Management
15.7,37.0,unknown
14.6,48.2,unknown
15.4,49.2,unknown
22.9,72.5,Tropical Urban Green Spaces
12.9,53.8,Sub-Arctic Summer Heat Management
21.9,41.1,Mediterranean Drought Management
15.6,22.7,unknown
15.3,56.8,Sub-Arctic Summer Heat Management
16.1,41.7,unknown
18.8,62.0,Sub-Arctic Summer Heat Management
14.6,76.1,Temperate Wetland Restoration
14.8,54.1,Sub-Arctic Summer Heat Management
15.8,56.2,Sub-Arctic Summer Heat Management
18.2,54.2,Sub-Arctic Summer Heat Management
14.6,66.0,Sub-Arctic Summer Heat Management
13.6,46.8,unknown
12.6,46.1,unknown
12.3,55.0,Sub-Arctic Summer Heat Management
13.3,48.2,unknown
10.7,45.9,unknown
18.6,39.5,unknown
16.7,47.7,unknown
18.6,42.3,unknown
10.8,89.7,unknown
12.1,84.8,unknown
12.8,96.0,unknown
13.3,21.3,unknown
5.7,64.2,unknown
2.3,69.9,unknown
0.1,72.3,unknown
0.1,72.3,unknown
3.0,69.3,unknown
0.9,70.1,unknown
2.5,69.4,unknown
4.8,66.1,unknown
0.9,71.2,unknown
4.3,57.9,unknown
4.9,71.8,unknown
5.1,66.3,unknown
5.6,64.1,unknown
5.5,58.3,unknown
3.7,65.4,unknown
10.2,59.2,Sub-Arctic Summer Heat Management
3.0,84.7,unknown
4.5,73.1,unknown
8.3,54.2,unknown
4.0,79.4,unknown
11.7,50.3,Sub-Arctic Summer Heat Management
8.7,50.5,unknown
9.9,56.3,unknown
11.9,50.1,Sub-Arctic Summer Heat Management
3.3,82.2,unknown
11.3,42.1,unknown
7.8,61.2,unknown
7.9,68.1,unknown
1.9,81.5,unknown
15.4,45.5,unknown
15.1,46.7,unknown
18.9,38.6,unknown
11.2,62.3,Sub-Arctic Summer Heat Management
13.9,48.9,unknown
16.9,44.1,unknown
7.9,74.5,unknown
16.8,31.4,unknown
20.7,38.0,Mediterranean Drought Management
22.5,21.1,unknown
18.6,52.7,Sub-Arctic Summer Heat Management
23.3,45.5,Mediterranean Drought Management
23.4,44.6,Mediterranean Drought Management
22.3,47.4,Mediterranean Drought Management
24.2,78.3,Tropical Urban Green Spaces
23.9,33.5,Mediterranean Drought Management
23.6,38.0,Mediterranean Drought Management
23.1,57.0,unknown
22.2,65.1,Tropical Urban Green Spaces
23.9,69.3,Tropical Urban Green Spaces
25.2,62.1,Tropical Urban Green Spaces
25.5,64.4,Tropical Urban Green Spaces
24.9,47.1,Mediterranean Drought Management
25.8,47.1,Urban Cool Roofs
10.1,76.3,Temperate Wetland Restoration
8.9,79.2,unknown
8.4,76.7,unknown
17.5,79.0,Temperate Wetland Restoration
11.9,79.2,Temperate Wetland Restoration
7.9,26.0,unknown
11.9,80.7,unknown
12.8,80.1,unknown
11.7,89.1,unknown
11.7,50.3,Sub-Arctic Summer Heat Management
11.7,75.4,Temperate Wetland Restoration
11.4,78.6,Temperate Wetland Restoration
7.2,60.9,unknown
7.2,60.9,unknown
7.3,59.2,unknown
8.5,52.5,unknown
8.3,59.1,unknown
8.6,50.4,unknown
5.9,68.9,unknown
9.1,56.1,unknown
7.8,54.2,unknown
8.6,50.4,unknown
8.6,85.7,unknown
9.9,52.4,unknown
8.5,48.6,unknown
7.0,64.2,unknown
7.0,64.2,unknown
11.8,42.9,unknown
14.9,32.3,unknown
25.4,31.4,Urban Cool Roofs
9.0,36.6,unknown
10.3,44.5,unknown
11.0,45.3,unknown
12.8,84.0,unknown
12.6,42.7,unknown
13.6,40.7,unknown
14.3,33.8,unknown
8.2,51.2,unknown
14.0,33.5,unknown
11.3,44.6,unknown
13.9,32.7,unknown
6.7,58.4,unknown
20.6,34.8,Mediterranean Drought Management
11.8,60.5,Sub-Arctic Summer Heat Management
18.2,36.8,unknown
7.8,73.5,unknown
13.9,44.9,unknown
15.7,41.6,unknown
26.2,41.3,Urban Cool Roofs
18.7,87.8,unknown
17.9,37.9,unknown
14.3,42.5,unknown
19.5,38.4,unknown
19.3,36.1,unknown
23.0,65.1,Tropical Urban Green Spaces
23.8,38.3,Mediterranean Drought Management
24.9,37.5,Mediterranean Drought Management
24.4,24.5,unknown
21.2,33.6,Mediterranean Drought Management
21.7,35.5,Mediterranean Drought Management
20.3,42.9,Mediterranean Drought Management
22.0,33.5,Mediterranean Drought Management
19.0,51.8,Sub-Arctic Summer Heat Management
22.2,28.2,unknown
22.9,23.7,unknown
26.6,43.0,Urban Cool Roofs
21.3,53.1,unknown
20.6,57.8,unknown
18.6,56.6,Sub-Arctic Summer Heat Management
21.4,56.6,unknown
19.9,54.2,Sub-Arctic Summer Heat Management
20.7,24.3,unknown
22.7,53.9,unknown
18.0,61.0,Sub-Arctic Summer Heat Management
20.6,54.7,unknown
21.6,45.4,Mediterranean Drought Management
14.5,66.7,Sub-Arctic Summer Heat Management
16.1,61.6,Sub-Arctic Summer Heat Management
20.2,56.2,unknown
13.7,81.5,unknown
14.6,82.3,unknown
14.4,83.2,unknown
14.8,82.1,unknown
14.5,84.4,unknown
13.8,83.8,unknown
13.9,48.0,unknown
14.5,82.7,unknown
14.3,83.9,unknown
14.9,48.3,unknown
13.5,55.4,Sub-Arctic Summer Heat Management
15.3,49.5,unknown
15.2,47.1,unknown
15.0,48.5,unknown
12.8,74.4,Temperate Wetland Restoration
15.6,52.8,Sub-Arctic Summer Heat Management
14.8,52.9,Sub-Arctic Summer Heat Management
15.2,28.8,unknown
15.4,52.6,Sub-Arctic Summer Heat Management
14.3,57.6,Sub-Arctic Summer Heat Management
10.6,49.0,unknown
17.7,32.1,unknown
15.5,33.6,unknown
3.7,30.9,unknown
21.2,32.6,Mediterranean Drought Management
16.6,32.1,unknown
18.2,20.6,unknown
19.2,30.8,unknown
19.8,30.8,unknown
17.4,31.9,unknown
13.5,41.1,unknown
16.9,33.5,unknown
16.9,33.5,unknown
14.9,35.8,unknown
28.1,41.0,Urban Cool Roofs
28.2,28.8,unknown
27.1,70.1,Tropical Urban Green Spaces
27.7,32.1,Urban Cool Roofs
31.8,23.8,unknown
31.6,40.9,Urban Cool Roofs
29.1,44.2,Urban Cool Roofs
27.2,61.1,Tropical Urban Green Spaces
27.0,56.1,unknown
27.3,57.0,unknown
22.7,59.8,unknown
28.7,38.6,Urban Cool Roofs
25.6,69.1,Tropical Urban Green Spaces
20.6,74.8,Tropical Urban Green Spaces
21.4,75.0,Tropical Urban Green Spaces
25.3,56.5,unknown
25.6,57.2,unknown
21.9,71.0,Tropical Urban Green Spaces
21.6,40.0,Mediterranean Drought Management
22.3,71.8,Tropical Urban Green Spaces
26.0,59.1,unknown
24.6,49.2,Mediterranean Drought Management
16.2,44.6,unknown
28.0,81.4,Tropical Storm Surge Defense
23.4,52.2,unknown
27.2,58.9,unknown
26.9,55.5,unknown
26.3,61.0,Tropical Urban Green Spaces
26.3,58.1,unknown
25.8,62.9,Tropical Urban Green Spaces
25.4,59.9,unknown
18.8,45.3,unknown
17.2,45.5,unknown
13.5,57.5,Sub-Arctic Summer Heat Management
15.7,51.4,Sub-Arctic Summer Heat Management
15.9,22.1,unknown
15.5,39.5,unknown
22.7,47.6,Mediterranean Drought Management
23.5,48.0,Mediterranean Drought Management
24.7,50.0,Mediterranean Drought Management
23.9,54.8,unknown
21.4,47.0,Mediterranean Drought Management
3.3,52.3,unknown
24.7,47.2,Mediterranean Drought Management
20.3,72.0,Tropical Urban Green Spaces
20.0,58.3,Sub-Arctic Summer Heat Management
18.5,62.3,Sub-Arctic Summer Heat Management
22.6,33.6,Mediterranean Drought Management
11.7,81.4,unknown
11.7,62.8,Sub-Arctic Summer Heat Management
12.7,82.5,unknown
11.9,81.8,unknown
11.6,84.7,unknown
15.8,85.6,unknown
19.7,85.1,unknown
15.6,65.2,Sub-Arctic Summer Heat Management
24.6,60.7,Tropical Urban Green Spaces
22.2,42.2,Mediterranean Drought Management
19.4,83.3,unknown
23.2,59.4,unknown
23.9,63.2,Tropical Urban Green Spaces
24.5,61.4,Tropical Urban Green Spaces
27.5,70.4,Tropical Urban Green Spaces
44.4,58.6,unknown
27.1,58.6,unknown
24.8,73.4,Tropical Urban Green Spaces
27.1,58.7,unknown
28.9,56.3,unknown
29.6,49.9,Urban Cool Roofs
27.9,59.9,unknown
25.8,65.9,Tropical Urban Green Spaces
27.9,59.9,unknown
28.0,56.5,unknown
26.9,59.3,unknown
26.1,60.7,Tropical Urban Green Spaces
23.7,68.8,Tropical Urban Green Spaces
27.6,58.1,unknown
26.9,30.3,Urban Cool Roofs
27.1,61.6,Tropical Urban Green Spaces
23.1,68.3,Tropical Urban Green Spaces
23.4,49.4,Mediterranean Drought Management
23.1,68.5,Tropical Urban Green Spaces
20.6,71.8,Tropical Urban Green Spaces
23.3,67.5,Tropical Urban Green Spaces
19.8,80.7,unknown
21.3,73.2,Tropical Urban Green Spaces
20.0,78.1,Tropical Urban Green Spaces
20.3,21.1,unknown
23.9,69.9,Tropical Urban Green Spaces
20.7,62.1,Tropical Urban Green Spaces
18.3,28.5,unknown
18.8,85.2,unknown
23.8,33.5,Mediterranean Drought Management
20.6,84.9,unknown
24.2,73.2,Tropical Urban Green Spaces
24.4,78.2,Tropical Urban Green Spaces
29.6,50.1,unknown
28.8,57.1,unknown
27.8,24.0,unknown
27.6,67.4,Tropical Urban Green Spaces
23.9,81.9,unknown
27.9,74.0,Tropical Urban Green Spaces
28.4,58.4,unknown
23.6,51.2,unknown
16.7,80.0,Temperate Wetland Restoration
24.8,51.2,unknown
22.7,56.2,unknown
24.9,87.1,unknown
21.9,46.3,Mediterranean Drought Management
21.0,88.9,unknown
21.0,45.8,Mediterranean Drought Management
21.4,45.3,Mediterranean Drought Management
23.8,70.7,Tropical Urban Green Spaces
18.2,68.2,Sub-Arctic Summer Heat Management
19.8,24.2,unknown
19.6,77.9,Temperate Wetland Restoration
20.3,73.8,Tropical Urban Green Spaces
20.1,78.9,Tropical Urban Green Spaces
18.7,83.2,unknown
20.2,44.4,Mediterranean Drought Management
22.5,72.6,Tropical Urban Green Spaces
21.2,77.3,Tropical Urban Green Spaces
24.1,75.1,Tropical Urban Green Spaces
25.8,65.7,Tropical Urban Green Spaces
23.9,80.2,unknown
19.0,77.8,Temperate Wetland Restoration
23.6,75.5,Tropical Urban Green Spaces
22.4,81.3,unknown
23.2,76.5,Tropical Urban Green Spaces
25.5,33.6,Urban Cool Roofs
26.3,64.2,Tropical Urban Green Spaces
15.9,85.8,unknown
26.0,66.9,Tropical Urban Green Spaces
25.1,70.9,Tropical Urban Green Spaces
25.1,70.9,Tropical Urban Green Spaces
32.1,52.6,unknown
30.8,33.7,Urban Cool Roofs
31.3,54.0,unknown
30.1,54.4,unknown
29.1,56.3,unknown
28.3,80.3,Tropical Storm Surge Defense
29.0,56.8,unknown
28.0,57.7,unknown
18.4,69.7,Sub-Arctic Summer Heat Management
19.7,83.7,unknown
24.0,73.5,Tropical Urban Green Spaces
28.1,77.9,Tropical Urban Green Spaces
29.7,62.6,Tropical Urban Green Spaces
26.5,67.9,Tropical Urban Green Spaces
23.3,33.1,Mediterranean Drought Management
16.4,81.2,unknown
26.8,59.7,unknown
28.5,31.3,Urban Cool Roofs
18.3,80.7,unknown
18.0,93.7,unknown
18.3,49.8,unknown
25.9,68.7,Tropical Urban Green Spaces
24.8,21.3,unknown
29.6,65.3,Tropical Urban Green Spaces
27.5,24.0,unknown
25.7,71.6,Tropical Urban Green Spaces
27.7,44.2,Urban Cool Roofs
26.9,49.4,Urban Cool Roofs
28.4,69.3,Tropical Urban Green Spaces
23.4,78.9,Tropical Urban Green Spaces
24.9,67.1,Tropical Urban Green Spaces
20.7,83.6,unknown
28.9,72.5,Tropical Urban Green Spaces
24.2,69.9,Tropical Urban Green Spaces
27.8,58.2,unknown
31.7,63.8,unknown
30.6,60.8,unknown
32.1,59.1,unknown
27.5,43.9,Urban Cool Roofs
27.3,29.5,unknown
26.4,27.7,unknown
27.9,52.8,unknown
26.1,58.9,unknown
26.8,43.3,Urban Cool Roofs
28.2,35.9,Urban Cool Roofs
27.7,60.5,Tropical Urban Green Spaces
24.1,69.9,Tropical Urban Green Spaces
24.1,69.9,Tropical Urban Green Spaces
25.9,67.9,Tropical Urban Green Spaces
25.5,71.4,Tropical Urban Green Spaces
30.5,79.9,unknown
32.0,22.0,unknown
33.4,52.1,unknown
34.0,84.9,Tropical Storm Surge Defense
35.2,32.1,unknown
33.1,56.9,unknown
33.0,32.4,Urban Cool Roofs
34.4,55.1,unknown
33.8,21.2,unknown
24.9,72.7,Tropical Urban Green Spaces
32.3,66.5,unknown
26.0,23.0,unknown
27.1,66.1,Tropical Urban Green Spaces
27.5,75.5,Tropical Urban Green Spaces
26.5,22.6,unknown
33.2,54.9,unknown
31.3,56.2,unknown
30.3,56.7,unknown
27.5,67.3,Tropical Urban Green Spaces
31.3,42.4,Urban Cool Roofs
37.4,48.1,unknown
37.3,46.7,unknown
37.1,49.3,unknown
35.1,76.4,unknown
38.0,51.5,unknown
32.7,51.7,unknown
32.8,43.7,Urban Cool Roofs
31.6,56.2,unknown
30.2,22.2,unknown
34.2,46.9,Urban Cool Roofs
44.2,48.9,unknown
36.1,85.7,unknown
34.7,67.4,unknown
36.0,49.7,unknown
38.3,48.4,unknown
36.6,46.0,unknown
37.0,48.2,unknown
36.3,46.0,unknown
36.8,40.7,unknown
34.4,37.1,Urban Cool Roofs
30.1,84.1,Tropical Storm Surge Defense
28.7,50.1,unknown
28.2,20.1,unknown
27.9,56.8,unknown
27.2,59.3,unknown
28.1,53.2,unknown
28.3,81.9,Tropical Storm Surge Defense
31.0,25.5,unknown
27.9,68.2,Tropical Urban Green Spaces
26.1,50.5,unknown
26.6,67.9,Tropical Urban Green Spaces
28.8,61.3,Tropical Urban Green Spaces
29.8,24.2,unknown
27.5,65.4,Tropical Urban Green Spaces
28.3,59.8,unknown
29.7,60.2,Tropical Urban Green Spaces
30.3,44.8,Urban Cool Roofs
29.6,63.6,Tropical Urban Green Spaces
33.4,20.2,unknown
31.5,57.8,unknown
31.7,56.0,unknown
26.5,43.6,Urban Cool Roofs
29.8,83.7,Tropical Storm Surge Defense
27.8,62.5,Tropical Urban Green Spaces
26.1,73.2,Tropical Urban Green Spaces
25.8,73.9,Tropical Urban Green Spaces
21.3,87.1,unknown
24.8,38.5,Mediterranean Drought Management
25.7,89.7,Tropical Storm Surge Defense
30.0,67.4,Tropical Urban Green Spaces
34.9,64.5,unknown
35.8,52.9,unknown
31.2,30.3,Urban Cool Roofs
35.1,52.7,unknown
34.8,37.1,Urban Cool Roofs
31.6,59.8,unknown
34.3,43.2,Urban Cool Roofs
25.6,58.9,unknown
23.6,74.3,Tropical Urban Green Spaces
28.1,55.9,unknown
22.8,55.8,unknown
41.1,78.6,unknown
27.3,67.7,Tropical Urban Green Spaces
31.3,57.8,unknown
35.2,56.0,unknown
27.9,72.5,Tropical Urban Green Spaces
37.2,40.5,unknown
28.6,55.6,unknown
25.0,78.2,Tropical Urban Green Spaces
33.0,58.8,unknown
31.8,50.8,unknown
24.4,60.5,Tropical Urban Green Spaces
26.0,57.5,unknown
24.4,54.1,unknown
33.2,43.5,Urban Cool Roofs
33.4,58.9,unknown
34.3,52.8,unknown
21.9,72.6,Tropical Urban Green Spaces
33.7,58.2,unknown
31.6,56.2,unknown
28.8,65.6,Tropical Urban Green Spaces
25.7,59.9,unknown
29.5,47.0,Urban Cool Roofs
27.9,62.2,Tropical Urban Green Spaces
24.6,41.2,Mediterranean Drought Management
27.2,48.7,Urban Cool Roofs
29.6,55.2,unknown
20.4,73.6,Tropical Urban Green Spaces
20.6,87.6,unknown
28.0,87.2,Tropical Storm Surge Defense
28.0,86.6,Tropical Storm Surge Defense
28.0,41.3,Urban Cool Roofs
