air_temp,humidity,Land_Type
15.6,65.2,Sub-Arctic Summer Heat Management
24.6,60.7,Tropical Urban Green Spaces
22.2,42.2,Mediterranean Drought Management
23.9,63.2,Tropical Urban Green Spaces
24.5,61.4,Tropical Urban Green Spaces
27.5,70.4,Tropical Urban Green Spaces
24.8,73.4,Tropical Urban Green Spaces
29.6,49.9,Urban Cool Roofs
25.8,65.9,Tropical Urban Green Spaces
26.1,60.7,Tropical Urban Green Spaces
23.7,68.8,Tropical Urban Green Spaces
26.9,30.3,Urban Cool Roofs
27.1,61.6,Tropical Urban Green Spaces
23.1,68.3,Tropical Urban Green Spaces
23.4,49.4,Mediterranean Drought Management
23.1,68.5,Tropical Urban Green Spaces
20.6,71.8,Tropical Urban Green Spaces
23.3,67.5,Tropical Urban Green Spaces
21.3,73.2,Tropical Urban Green Spaces
20.0,78.1,Tropical Urban Green Spaces
23.9,69.9,Tropical Urban Green Spaces
20.7,62.1,Tropical Urban Green Spaces
23.8,33.5,Mediterranean Drought Management
24.2,73.2,Tropical Urban Green Spaces
24.4,78.2,Tropical Urban Green Spaces
27.6,67.4,Tropical Urban Green Spaces
27.9,74.0,Tropical Urban Green Spaces
16.7,80.0,Temperate Wetland Restoration
21.9,46.3,Mediterranean Drought Management
21.0,45.8,Mediterranean Drought Management
21.4,45.3,Mediterranean Drought Management
23.8,70.7,Tropical Urban Green Spaces
18.2,68.2,Sub-Arctic Summer Heat Management
19.6,77.9,Temperate Wetland Restoration
20.3,73.8,Tropical Urban Green Spaces
20.1,78.9,Tropical Urban Green Spaces
20.2,44.4,Mediterranean Drought Management
22.5,72.6,Tropical Urban Green Spaces
21.2,77.3,Tropical Urban Green Spaces
24.1,75.1,Tropical Urban Green Spaces
25.8,65.7,Tropical Urban Green Spaces
19.0,77.8,Temperate Wetland Restoration
23.6,75.5,Tropical Urban Green Spaces
23.2,76.5,Tropical Urban Green Spaces
25.5,33.6,Urban Cool Roofs
26.3,64.2,Tropical Urban Green Spaces
26.0,66.9,Tropical Urban Green Spaces
25.1,70.9,Tropical Urban Green Spaces
25.1,70.9,Tropical Urban Green Spaces
30.8,33.7,Urban Cool Roofs
28.3,80.3,Tropical Storm Surge Defense
18.4,69.7,Sub-Arctic Summer Heat Management
24.0,73.5,Tropical Urban Green Spaces
28.1,77.9,Tropical Urban Green Spaces
29.7,62.6,Tropical Urban Green Spaces
26.5,67.9,Tropical Urban Green Spaces
23.3,33.1,Mediterranean Drought Management
28.5,31.3,Urban Cool Roofs
25.9,68.7,Tropical Urban Green Spaces
29.6,65.3,Tropical Urban Green Spaces
25.7,71.6,Tropical Urban Green Spaces
27.7,44.2,Urban Cool Roofs
26.9,49.4,Urban Cool Roofs
28.4,69.3,Tropical Urban Green Spaces
23.4,78.9,Tropical Urban Green Spaces
24.9,67.1,Tropical Urban Green Spaces
28.9,72.5,Tropical Urban Green Spaces
24.2,69.9,Tropical Urban Green Spaces
27.5,43.9,Urban Cool Roofs
26.8,43.3,Urban Cool Roofs
28.2,35.9,Urban Cool Roofs
27.7,60.5,Tropical Urban Green Spaces
24.1,69.9,Tropical Urban Green Spaces
24.1,69.9,Tropical Urban Green Spaces
25.9,67.9,Tropical Urban Green Spaces
25.5,71.4,Tropical Urban Green Spaces
34.0,84.9,Tropical Storm Surge Defense
33.0,32.4,Urban Cool Roofs
24.9,72.7,Tropical Urban Green Spaces
27.1,66.1,Tropical Urban Green Spaces
27.5,75.5,Tropical Urban Green Spaces
27.5,67.3,Tropical Urban Green Spaces
31.3,42.4,Urban Cool Roofs
32.8,43.7,Urban Cool Roofs
34.2,46.9,Urban Cool Roofs
34.4,37.1,Urban Cool Roofs
30.1,84.1,Tropical Storm Surge Defense
28.3,81.9,Tropical Storm Surge Defense
27.9,68.2,Tropical Urban Green Spaces
26.6,67.9,Tropical Urban Green Spaces
28.8,61.3,Tropical Urban Green Spaces
27.5,65.4,Tropical Urban Green Spaces
29.7,60.2,Tropical Urban Green Spaces
30.3,44.8,Urban Cool Roofs
29.6,63.6,Tropical Urban Green Spaces
26.5,43.6,Urban Cool Roofs
29.8,83.7,Tropical Storm Surge Defense
27.8,62.5,Tropical Urban Green Spaces
26.1,73.2,Tropical Urban Green Spaces
25.8,73.9,Tropical Urban Green Spaces
24.8,38.5,Mediterranean Drought Management
25.7,89.7,Tropical Storm Surge Defense
30.0,67.4,Tropical Urban Green Spaces
31.2,30.3,Urban Cool Roofs
34.8,37.1,Urban Cool Roofs
34.3,43.2,Urban Cool Roofs
23.6,74.3,Tropical Urban Green Spaces
27.3,67.7,Tropical Urban Green Spaces
27.9,72.5,Tropical Urban Green Spaces
25.0,78.2,Tropical Urban Green Spaces
24.4,60.5,Tropical Urban Green Spaces
33.2,43.5,Urban Cool Roofs
21.9,72.6,Tropical Urban Green Spaces
28.8,65.6,Tropical Urban Green Spaces
29.5,47.0,Urban Cool Roofs
27.9,62.2,Tropical Urban Green Spaces
24.6,41.2,Mediterranean Drought Management
27.2,48.7,Urban Cool Roofs
20.4,73.6,Tropical Urban Green Spaces
28.0,87.2,Tropical Storm Surge Defense
28.0,86.6,Tropical Storm Surge Defense
28.0,41.3,Urban Cool Roofs
30.0,72.6,Tropical Urban Green Spaces
28.0,46.8,Urban Cool Roofs
28.0,64.8,Tropical Urban Green Spaces
25.0,82.2,Tropical Storm Surge Defense
29.0,73.7,Tropical Urban Green Spaces
26.0,69.1,Tropical Urban Green Spaces
28.0,61.1,Tropical Urban Green Spaces
28.0,60.4,Tropical Urban Green Spaces
29.0,42.6,Urban Cool Roofs
26.0,66.9,Tropical Urban Green Spaces
20.0,58.6,Sub-Arctic Summer Heat Management
20.0,43.4,Mediterranean Drought Management
26.0,81.3,Tropical Storm Surge Defense
24.0,74.0,Tropical Urban Green Spaces
20.0,47.3,Mediterranean Drought Management
20.0,51.5,Sub-Arctic Summer Heat Management
20.0,39.7,Mediterranean Drought Management
22.0,76.7,Tropical Urban Green Spaces
26.0,82.6,Tropical Storm Surge Defense
26.0,46.5,Urban Cool Roofs
26.0,42.2,Urban Cool Roofs
20.0,79.5,Tropical Urban Green Spaces
25.0,46.4,Urban Cool Roofs
22.0,31.6,Mediterranean Drought Management
27.0,35.6,Urban Cool Roofs
20.0,37.0,Mediterranean Drought Management
20.0,69.8,Tropical Urban Green Spaces
20.0,54.0,Sub-Arctic Summer Heat Management
22.0,61.8,Tropical Urban Green Spaces
26.0,48.9,Urban Cool Roofs
22.0,47.5,Mediterranean Drought Management
24.0,64.9,Tropical Urban Green Spaces
22.0,45.0,Mediterranean Drought Management
23.0,36.3,Mediterranean Drought Management
20.0,63.7,Tropical Urban Green Spaces
20.0,69.3,Tropical Urban Green Spaces
26.0,83.4,Tropical Storm Surge Defense
23.0,39.8,Mediterranean Drought Management
24.0,72.7,Tropical Urban Green Spaces
24.5,36.8,Mediterranean Drought Management
13.2,63.8,Sub-Arctic Summer Heat Management
16.2,51.3,Sub-Arctic Summer Heat Management
11.3,71.1,Temperate Wetland Restoration
24.3,68.8,Tropical Urban Green Spaces
31.8,88.1,Tropical Storm Surge Defense
34.0,46.6,Urban Cool Roofs
25.6,76.0,Tropical Urban Green Spaces
17.6,69.1,Sub-Arctic Summer Heat Management
38.3,27.5,Desert Oasis Management
26.8,62.6,Tropical Urban Green Spaces
24.2,42.5,Mediterranean Drought Management
33.6,41.2,Urban Cool Roofs
25.0,63.4,Tropical Urban Green Spaces
16.2,76.5,Temperate Wetland Restoration
17.6,56.7,Sub-Arctic Summer Heat Management
26.0,35.0,Urban Cool Roofs
20.0,46.0,Mediterranean Drought Management
24.0,65.0,Tropical Urban Green Spaces
11.0,56.0,Sub-Arctic Summer Heat Management
12.0,58.0,Sub-Arctic Summer Heat Management
14.0,65.0,Sub-Arctic Summer Heat Management
22.0,38.0,Mediterranean Drought Management
14.0,59.0,Sub-Arctic Summer Heat Management
14.0,64.0,Sub-Arctic Summer Heat Management
15.0,52.0,Sub-Arctic Summer Heat Management
20.0,44.0,Mediterranean Drought Management
16.0,71.0,Temperate Wetland Restoration
0.0,55.0,Arctic Permafrost Protection
16.0,57.0,Sub-Arctic Summer Heat Management
17.0,53.0,Sub-Arctic Summer Heat Management
17.0,51.0,Sub-Arctic Summer Heat Management
19.0,51.0,Sub-Arctic Summer Heat Management
14.0,54.0,Sub-Arctic Summer Heat Management
21.0,38.0,Mediterranean Drought Management
24.0,36.0,Mediterranean Drought Management
15.0,65.0,Sub-Arctic Summer Heat Management
16.0,52.0,Sub-Arctic Summer Heat Management
22.0,41.0,Mediterranean Drought Management
15.0,53.0,Sub-Arctic Summer Heat Management
25.0,38.0,Urban Cool Roofs
22.0,39.0,Mediterranean Drought Management
20.0,69.0,Tropical Urban Green Spaces
17.0,71.0,Temperate Wetland Restoration
20.0,71.0,Tropical Urban Green Spaces
18.0,61.0,Sub-Arctic Summer Heat Management
23.0,48.0,Mediterranean Drought Management
20.0,48.0,Mediterranean Drought Management
23.0,48.0,Mediterranean Drought Management
27.0,43.0,Urban Cool Roofs
21.0,60.0,Tropical Urban Green Spaces
15.0,61.0,Sub-Arctic Summer Heat Management
17.0,56.0,Sub-Arctic Summer Heat Management
14.0,79.0,Temperate Wetland Restoration
18.0,63.0,Sub-Arctic Summer Heat Management
20.0,61.0,Tropical Urban Green Spaces
19.0,56.0,Sub-Arctic Summer Heat Management
19.0,63.0,Sub-Arctic Summer Heat Management
31.0,50.0,Urban Cool Roofs
27.0,60.0,Tropical Urban Green Spaces
16.0,77.0,Temperate Wetland Restoration
19.0,64.0,Sub-Arctic Summer Heat Management
20.0,70.0,Tropical Urban Green Spaces
17.0,68.0,Sub-Arctic Summer Heat Management
17.0,71.0,Temperate Wetland Restoration
15.0,72.0,Temperate Wetland Restoration
20.0,60.0,Tropical Urban Green Spaces
19.0,63.0,Sub-Arctic Summer Heat Management
21.0,61.0,Tropical Urban Green Spaces
21.0,62.0,Tropical Urban Green Spaces
20.0,65.0,Tropical Urban Green Spaces
20.0,62.0,Tropical Urban Green Spaces
17.0,61.0,Sub-Arctic Summer Heat Management
20.0,62.0,Tropical Urban Green Spaces
11.0,64.0,Sub-Arctic Summer Heat Management
10.0,73.0,Temperate Wetland Restoration
-1.0,57.0,Arctic Permafrost Protection
20.0,46.0,Mediterranean Drought Management
24.0,37.0,Mediterranean Drought Management
14.0,52.0,Sub-Arctic Summer Heat Management
26.0,39.0,Urban Cool Roofs
27.0,43.0,Urban Cool Roofs
23.0,50.0,Mediterranean Drought Management
27.0,45.0,Urban Cool Roofs
24.0,46.0,Mediterranean Drought Management
17.0,66.0,Sub-Arctic Summer Heat Management
25.0,49.0,Urban Cool Roofs
30.0,43.0,Urban Cool Roofs
20.0,62.0,Tropical Urban Green Spaces
15.0,59.0,Sub-Arctic Summer Heat Management
21.0,67.0,Tropical Urban Green Spaces
20.0,64.0,Tropical Urban Green Spaces
19.0,56.0,Sub-Arctic Summer Heat Management
17.0,60.0,Sub-Arctic Summer Heat Management
19.0,64.0,Sub-Arctic Summer Heat Management
19.0,65.0,Sub-Arctic Summer Heat Management
11.0,61.0,Sub-Arctic Summer Heat Management
10.0,59.0,Sub-Arctic Summer Heat Management
-1.0,45.4,Arctic Permafrost Protection
12.0,58.0,Sub-Arctic Summer Heat Management
10.0,59.0,Sub-Arctic Summer Heat Management
10.0,63.0,Sub-Arctic Summer Heat Management
11.0,59.0,Sub-Arctic Summer Heat Management
10.0,51.0,Sub-Arctic Summer Heat Management
13.0,56.0,Sub-Arctic Summer Heat Management
11.0,58.0,Sub-Arctic Summer Heat Management
18.0,53.0,Sub-Arctic Summer Heat Management
21.0,44.0,Mediterranean Drought Management
20.0,56.0,Sub-Arctic Summer Heat Management
12.0,71.0,Temperate Wetland Restoration
12.0,69.0,Sub-Arctic Summer Heat Management
15.0,64.0,Sub-Arctic Summer Heat Management
13.0,52.0,Sub-Arctic Summer Heat Management
13.0,60.0,Sub-Arctic Summer Heat Management
12.0,72.0,Temperate Wetland Restoration
15.0,68.0,Sub-Arctic Summer Heat Management
12.0,56.0,Sub-Arctic Summer Heat Management
11.0,60.0,Sub-Arctic Summer Heat Management
13.0,58.0,Sub-Arctic Summer Heat Management
19.0,53.0,Sub-Arctic Summer Heat Management
22.0,45.0,Mediterranean Drought Management
24.0,43.0,Mediterranean Drought Management
24.0,46.0,Mediterranean Drought Management
24.0,44.0,Mediterranean Drought Management
23.0,45.0,Mediterranean Drought Management
20.0,44.0,Mediterranean Drought Management
23.0,46.0,Mediterranean Drought Management
24.0,46.0,Mediterranean Drought Management
10.0,56.0,Sub-Arctic Summer Heat Management
12.0,50.0,Sub-Arctic Summer Heat Management
13.0,71.0,Temperate Wetland Restoration
14.0,52.0,Sub-Arctic Summer Heat Management
21.0,46.0,Mediterranean Drought Management
22.0,47.0,Mediterranean Drought Management
22.0,46.0,Mediterranean Drought Management
23.0,47.0,Mediterranean Drought Management
24.0,50.0,Mediterranean Drought Management
24.0,45.0,Mediterranean Drought Management
26.0,46.0,Urban Cool Roofs
27.0,45.0,Urban Cool Roofs
25.0,46.0,Urban Cool Roofs
26.0,39.0,Urban Cool Roofs
27.0,45.0,Urban Cool Roofs
23.0,63.0,Tropical Urban Green Spaces
20.0,52.0,Sub-Arctic Summer Heat Management
19.0,54.0,Sub-Arctic Summer Heat Management
20.0,54.0,Sub-Arctic Summer Heat Management
18.0,52.0,Sub-Arctic Summer Heat Management
16.0,69.0,Sub-Arctic Summer Heat Management
19.0,56.0,Sub-Arctic Summer Heat Management
20.0,46.0,Mediterranean Drought Management
22.0,50.0,Mediterranean Drought Management
22.0,49.0,Mediterranean Drought Management
18.0,66.0,Sub-Arctic Summer Heat Management
23.0,66.0,Tropical Urban Green Spaces
20.0,69.0,Tropical Urban Green Spaces
20.0,69.0,Tropical Urban Green Spaces
27.0,49.0,Urban Cool Roofs
27.0,42.0,Urban Cool Roofs
30.0,43.0,Urban Cool Roofs
31.0,41.0,Urban Cool Roofs
27.0,50.0,Urban Cool Roofs
23.0,60.0,Tropical Urban Green Spaces
16.0,78.0,Temperate Wetland Restoration
16.0,70.0,Sub-Arctic Summer Heat Management
26.0,43.0,Urban Cool Roofs
26.0,71.3,Tropical Urban Green Spaces
29.0,43.0,Urban Cool Roofs
30.0,77.9,Tropical Urban Green Spaces
29.0,33.3,Urban Cool Roofs
26.0,69.0,Tropical Urban Green Spaces
24.0,60.0,Tropical Urban Green Spaces
26.0,49.0,Urban Cool Roofs
29.0,47.0,Urban Cool Roofs
27.0,30.9,Urban Cool Roofs
26.0,68.3,Tropical Urban Green Spaces
23.0,63.0,Tropical Urban Green Spaces
24.0,63.0,Tropical Urban Green Spaces
27.0,48.0,Urban Cool Roofs
19.0,75.0,Temperate Wetland Restoration
17.0,80.0,Temperate Wetland Restoration
19.0,62.0,Sub-Arctic Summer Heat Management
24.0,48.0,Mediterranean Drought Management
24.0,49.0,Mediterranean Drought Management
21.0,64.0,Tropical Urban Green Spaces
23.0,65.0,Tropical Urban Green Spaces
21.0,60.0,Tropical Urban Green Spaces
19.0,58.0,Sub-Arctic Summer Heat Management
19.0,62.0,Sub-Arctic Summer Heat Management
27.0,50.0,Urban Cool Roofs
26.0,63.0,Tropical Urban Green Spaces
23.0,60.0,Tropical Urban Green Spaces
20.0,65.0,Tropical Urban Green Spaces
20.0,50.0,Mediterranean Drought Management
24.0,50.0,Mediterranean Drought Management
27.0,47.0,Urban Cool Roofs
23.0,60.0,Tropical Urban Green Spaces
20.0,54.0,Sub-Arctic Summer Heat Management
27.0,48.0,Urban Cool Roofs
28.0,49.0,Urban Cool Roofs
27.0,50.0,Urban Cool Roofs
25.0,50.0,Urban Cool Roofs
23.0,44.0,Mediterranean Drought Management
25.0,49.0,Urban Cool Roofs
22.0,60.0,Tropical Urban Green Spaces
20.0,65.0,Tropical Urban Green Spaces
19.0,76.0,Temperate Wetland Restoration
30.0,88.5,Tropical Storm Surge Defense
35.0,41.0,Urban Cool Roofs
35.0,41.0,Urban Cool Roofs
35.0,41.0,Urban Cool Roofs
35.0,41.0,Urban Cool Roofs
10.7,66.8,Sub-Arctic Summer Heat Management
14.7,78.9,Temperate Wetland Restoration
20.5,39.4,Mediterranean Drought Management
26.2,79.4,Tropical Urban Green Spaces
14.5,57.8,Sub-Arctic Summer Heat Management
23.2,41.8,Mediterranean Drought Management
27.4,65.0,Tropical Urban Green Spaces
29.5,74.3,Tropical Urban Green Spaces
14.5,79.5,Temperate Wetland Restoration
20.5,46.9,Mediterranean Drought Management
11.4,70.6,Temperate Wetland Restoration
30.4,49.2,Urban Cool Roofs
32.4,41.6,Urban Cool Roofs
29.8,46.6,Urban Cool Roofs
22.0,48.7,Mediterranean Drought Management
23.2,65.0,Tropical Urban Green Spaces
23.2,65.0,Tropical Urban Green Spaces
23.7,65.0,Tropical Urban Green Spaces
23.5,65.0,Tropical Urban Green Spaces
23.5,65.0,Tropical Urban Green Spaces
23.5,65.0,Tropical Urban Green Spaces
16.5,71.6,Temperate Wetland Restoration
15.6,75.6,Temperate Wetland Restoration
17.3,69.0,Sub-Arctic Summer Heat Management
15.2,52.2,Sub-Arctic Summer Heat Management
15.1,58.2,Sub-Arctic Summer Heat Management
-1.0,48.6,Arctic Permafrost Protection
22.4,79.4,Tropical Urban Green Spaces
25.2,33.4,Urban Cool Roofs
19.9,59.9,Sub-Arctic Summer Heat Management
24.2,39.1,Mediterranean Drought Management
15.5,51.3,Sub-Arctic Summer Heat Management
10.7,75.9,Temperate Wetland Restoration
17.9,63.6,Sub-Arctic Summer Heat Management
12.3,54.4,Sub-Arctic Summer Heat Management
23.4,44.4,Mediterranean Drought Management
13.7,71.5,Temperate Wetland Restoration
22.2,32.4,Mediterranean Drought Management
29.1,81.4,Tropical Storm Surge Defense
28.4,71.0,Tropical Urban Green Spaces
18.9,66.5,Sub-Arctic Summer Heat Management
21.5,69.7,Tropical Urban Green Spaces
15.1,62.1,Sub-Arctic Summer Heat Management
12.7,71.6,Temperate Wetland Restoration
19.1,61.5,Sub-Arctic Summer Heat Management
34.1,31.9,Urban Cool Roofs
13.2,64.7,Sub-Arctic Summer Heat Management
29.6,79.5,Tropical Urban Green Spaces
35.0,83.9,Tropical Storm Surge Defense
19.1,60.3,Sub-Arctic Summer Heat Management
21.8,64.0,Tropical Urban Green Spaces
37.7,29.9,Desert Oasis Management
17.2,59.5,Sub-Arctic Summer Heat Management
34.7,43.9,Urban Cool Roofs
29.6,68.2,Tropical Urban Green Spaces
11.1,63.4,Sub-Arctic Summer Heat Management
26.4,87.3,Tropical Storm Surge Defense
12.3,63.8,Sub-Arctic Summer Heat Management
27.4,42.7,Urban Cool Roofs
17.3,52.7,Sub-Arctic Summer Heat Management
25.0,71.8,Tropical Urban Green Spaces
17.8,54.3,Sub-Arctic Summer Heat Management
20.4,70.4,Tropical Urban Green Spaces
18.0,63.0,Sub-Arctic Summer Heat Management
17.9,79.4,Temperate Wetland Restoration
27.1,31.3,Urban Cool Roofs
12.4,72.0,Temperate Wetland Restoration
22.7,67.6,Tropical Urban Green Spaces
15.5,76.3,Temperate Wetland Restoration
28.8,71.8,Tropical Urban Green Spaces
22.3,67.3,Tropical Urban Green Spaces
22.2,33.8,Mediterranean Drought Management
23.1,49.6,Mediterranean Drought Management
14.3,76.6,Temperate Wetland Restoration
21.4,32.3,Mediterranean Drought Management
22.3,44.1,Mediterranean Drought Management
13.1,59.0,Sub-Arctic Summer Heat Management
12.4,66.0,Sub-Arctic Summer Heat Management
12.9,57.0,Sub-Arctic Summer Heat Management
12.8,58.0,Sub-Arctic Summer Heat Management
12.1,65.0,Sub-Arctic Summer Heat Management
11.9,66.0,Sub-Arctic Summer Heat Management
12.3,64.0,Sub-Arctic Summer Heat Management
12.1,66.0,Sub-Arctic Summer Heat Management
12.5,64.0,Sub-Arctic Summer Heat Management
12.6,65.0,Sub-Arctic Summer Heat Management
11.8,67.0,Sub-Arctic Summer Heat Management
13.1,59.0,Sub-Arctic Summer Heat Management
13.1,60.0,Sub-Arctic Summer Heat Management
13.1,58.0,Sub-Arctic Summer Heat Management
12.6,64.0,Sub-Arctic Summer Heat Management
11.7,68.0,Sub-Arctic Summer Heat Management
10.1,53.0,Sub-Arctic Summer Heat Management
12.1,52.0,Sub-Arctic Summer Heat Management
12.7,63.0,Sub-Arctic Summer Heat Management
11.7,68.0,Sub-Arctic Summer Heat Management
12.3,56.0,Sub-Arctic Summer Heat Management
12.2,54.0,Sub-Arctic Summer Heat Management
10.2,53.0,Sub-Arctic Summer Heat Management
12.8,62.0,Sub-Arctic Summer Heat Management
11.3,68.0,Sub-Arctic Summer Heat Management
10.1,72.0,Temperate Wetland Restoration
10.2,69.0,Sub-Arctic Summer Heat Management
10.9,68.0,Sub-Arctic Summer Heat Management
10.2,69.0,Sub-Arctic Summer Heat Management
10.3,68.0,Sub-Arctic Summer Heat Management
10.7,68.0,Sub-Arctic Summer Heat Management
11.1,68.0,Sub-Arctic Summer Heat Management
11.6,68.0,Sub-Arctic Summer Heat Management
10.4,68.0,Sub-Arctic Summer Heat Management
10.0,71.0,Temperate Wetland Restoration
10.1,72.0,Temperate Wetland Restoration
11.6,67.0,Sub-Arctic Summer Heat Management
10.3,68.0,Sub-Arctic Summer Heat Management
10.2,70.0,Sub-Arctic Summer Heat Management
10.4,68.0,Sub-Arctic Summer Heat Management
10.3,68.0,Sub-Arctic Summer Heat Management
10.2,70.0,Sub-Arctic Summer Heat Management
10.3,68.0,Sub-Arctic Summer Heat Management
10.2,70.0,Sub-Arctic Summer Heat Management
10.2,70.0,Sub-Arctic Summer Heat Management
10.3,68.0,Sub-Arctic Summer Heat Management
10.1,72.0,Temperate Wetland Restoration
10.1,71.0,Temperate Wetland Restoration
10.3,69.0,Sub-Arctic Summer Heat Management
10.1,72.0,Temperate Wetland Restoration
10.2,69.0,Sub-Arctic Summer Heat Management
10.8,68.0,Sub-Arctic Summer Heat Management
11.1,68.0,Sub-Arctic Summer Heat Management
11.4,68.0,Sub-Arctic Summer Heat Management
10.1,72.0,Temperate Wetland Restoration
10.6,68.0,Sub-Arctic Summer Heat Management
10.2,72.0,Temperate Wetland Restoration
10.2,70.0,Sub-Arctic Summer Heat Management
-0.1,44.0,Arctic Permafrost Protection
-0.4,55.0,Arctic Permafrost Protection
-0.3,55.0,Arctic Permafrost Protection
-0.4,56.0,Arctic Permafrost Protection
-0.7,56.0,Arctic Permafrost Protection
-0.3,56.0,Arctic Permafrost Protection
-0.6,56.0,Arctic Permafrost Protection
-0.2,54.0,Arctic Permafrost Protection
-0.6,56.0,Arctic Permafrost Protection
-0.5,56.0,Arctic Permafrost Protection
-0.3,55.0,Arctic Permafrost Protection
0.0,54.0,Arctic Permafrost Protection
-0.7,57.0,Arctic Permafrost Protection
-0.4,56.0,Arctic Permafrost Protection
-0.2,55.0,Arctic Permafrost Protection
-0.7,56.0,Arctic Permafrost Protection
-0.2,55.0,Arctic Permafrost Protection
-0.8,56.0,Arctic Permafrost Protection
0.0,54.0,Arctic Permafrost Protection
-0.7,56.0,Arctic Permafrost Protection
-0.8,56.0,Arctic Permafrost Protection
10.3,74.0,Temperate Wetland Restoration
14.0,77.0,Temperate Wetland Restoration
15.2,65.0,Sub-Arctic Summer Heat Management
10.4,73.0,Temperate Wetland Restoration
16.1,52.0,Sub-Arctic Summer Heat Management
14.1,78.0,Temperate Wetland Restoration
