air_temp,aerosols,Land_Type
27.1,1.012232291,Heat-Adapted Coastal Ecosystems
27.8,0.080722774,Heat-Adapted Coastal Ecosystems
27.1,0.390820649,Heat-Adapted Coastal Ecosystems
32.6,3.192444631,Green Agriculture Initiatives
28.1,1.625742966,Heat-Adapted Coastal Ecosystems
32.4,0.306927509,Heat-Adapted Coastal Ecosystems
24.3,3.219808908,Urban Air Quality Monitoring Network
28.6,0.160032062,Heat-Adapted Coastal Ecosystems
27.4,0.380577372,Heat-Adapted Coastal Ecosystems
30.4,0.49887424,Heat-Adapted Coastal Ecosystems
31.7,0.497756241,Heat-Adapted Coastal Ecosystems
32.5,0.892032484,Heat-Adapted Coastal Ecosystems
32.0,0.560900331,Heat-Adapted Coastal Ecosystems
29.1,3.41745359,Urban Air Quality Monitoring Network
25.8,3.083246782,Urban Air Quality Monitoring Network
27.4,0.264925573,Heat-Adapted Coastal Ecosystems
33.9,3.399971311,Green Agriculture Initiatives
34.0,0.787553195,Heat-Adapted Coastal Ecosystems
30.2,0.725570187,Heat-Adapted Coastal Ecosystems
28.5,0.614272112,Heat-Adapted Coastal Ecosystems
35.8,2.743572809,Heat-Resilient Urban Infrastructure
35.2,1.734605871,Heat-Resilient Urban Infrastructure
29.1,1.38364156,Heat-Adapted Coastal Ecosystems
31.3,0.215463058,Heat-Adapted Coastal Ecosystems
35.3,2.953180004,Heat-Resilient Urban Infrastructure
34.8,1.022776636,Heat-Adapted Coastal Ecosystems
34.3,1.823802378,Heat-Adapted Coastal Ecosystems
35.6,0.255475344,Heat-Resilient Urban Infrastructure
27.9,3.256320775,Urban Air Quality Monitoring Network
24.5,3.255724042,Urban Air Quality Monitoring Network
31.3,1.487024676,Heat-Adapted Coastal Ecosystems
31.6,0.603890954,Heat-Adapted Coastal Ecosystems
35.4,2.188748557,Heat-Resilient Urban Infrastructure
25.1,1.884754425,Heat-Adapted Coastal Ecosystems
25.3,0.08477288,Heat-Adapted Coastal Ecosystems
28.2,0.235582622,Heat-Adapted Coastal Ecosystems
31.7,0.610251658,Heat-Adapted Coastal Ecosystems
31.9,0.99839886,Heat-Adapted Coastal Ecosystems
41.2,1.435953054,Heat-Resilient Urban Infrastructure
37.5,1.265462543,Heat-Resilient Urban Infrastructure
32.7,1.515203045,Heat-Adapted Coastal Ecosystems
37.7,0.852781121,Heat-Resilient Urban Infrastructure
35.0,1.278606069,Heat-Resilient Urban Infrastructure
26.3,1.992585612,Heat-Adapted Coastal Ecosystems
10.4,2.707476255,Wetland Carbon Sink Restoration
1.3,1.157022105,Integrated Mountain Ecosystem Management
13.9,1.451337495,Wetland Carbon Sink Restoration
12.1,1.621976193,Wetland Carbon Sink Restoration
35.3,2.920144917,Heat-Resilient Urban Infrastructure
10.0,2.264453572,Wetland Carbon Sink Restoration
3.6,1.986500949,Integrated Mountain Ecosystem Management
2.5,1.09978975,Integrated Mountain Ecosystem Management
4.9,0.400908991,High-Altitude Glacier Protection
15.0,1.847628075,Wetland Carbon Sink Restoration
16.1,2.994197306,Wetland Carbon Sink Restoration
3.8,1.404568818,Integrated Mountain Ecosystem Management
13.4,2.337862168,Wetland Carbon Sink Restoration
26.1,1.365301128,Heat-Adapted Coastal Ecosystems
26.2,3.271158221,Urban Air Quality Monitoring Network
25.6,0.205605645,Heat-Adapted Coastal Ecosystems
18.2,1.007883003,Wetland Carbon Sink Restoration
25.4,0.052308083,Heat-Adapted Coastal Ecosystems
25.6,0.376898746,Heat-Adapted Coastal Ecosystems
25.6,3.184927035,Urban Air Quality Monitoring Network
17.5,1.46631495,Wetland Carbon Sink Restoration
30.7,1.239190146,Heat-Adapted Coastal Ecosystems
28.9,0.243914054,Heat-Adapted Coastal Ecosystems
27.9,3.449480766,Urban Air Quality Monitoring Network
25.3,0.380889907,Heat-Adapted Coastal Ecosystems
15.1,1.139938137,Wetland Carbon Sink Restoration
13.9,2.628863218,Wetland Carbon Sink Restoration
23.8,3.571346118,Urban Air Quality Monitoring Network
19.1,2.188133229,Wetland Carbon Sink Restoration
27.8,1.371304263,Heat-Adapted Coastal Ecosystems
27.3,3.113144273,Urban Air Quality Monitoring Network
28.4,1.29491644,Heat-Adapted Coastal Ecosystems
28.6,3.253881163,Urban Air Quality Monitoring Network
18.8,1.836497111,Wetland Carbon Sink Restoration
26.5,1.741815182,Heat-Adapted Coastal Ecosystems
19.4,1.519857082,Wetland Carbon Sink Restoration
26.8,0.935426278,Heat-Adapted Coastal Ecosystems
18.6,1.443490782,Wetland Carbon Sink Restoration
18.6,2.745107215,Wetland Carbon Sink Restoration
34.1,1.719535056,Heat-Adapted Coastal Ecosystems
30.2,1.653189804,Heat-Adapted Coastal Ecosystems
31.6,0.530182214,Heat-Adapted Coastal Ecosystems
27.4,0.017377252,Heat-Adapted Coastal Ecosystems
33.0,0.537005057,Heat-Adapted Coastal Ecosystems
27.8,1.74931501,Heat-Adapted Coastal Ecosystems
24.1,3.203995156,Urban Air Quality Monitoring Network
14.6,1.494575685,Wetland Carbon Sink Restoration
30.1,1.438172318,Heat-Adapted Coastal Ecosystems
36.9,2.988532501,Heat-Resilient Urban Infrastructure
36.7,0.618399904,Heat-Resilient Urban Infrastructure
37.7,1.018543323,Heat-Resilient Urban Infrastructure
35.6,3.152573363,Green Agriculture Initiatives
35.2,3.100146704,Green Agriculture Initiatives
36.3,0.466575814,Heat-Resilient Urban Infrastructure
37.1,0.559598993,Heat-Resilient Urban Infrastructure
27.3,3.291176843,Urban Air Quality Monitoring Network
27.6,1.775854272,Heat-Adapted Coastal Ecosystems
35.2,3.407427346,Green Agriculture Initiatives
26.5,0.308370082,Heat-Adapted Coastal Ecosystems
38.0,3.557647696,Green Agriculture Initiatives
38.9,1.403808977,Heat-Resilient Urban Infrastructure
42.1,0.019131086,Heat-Resilient Urban Infrastructure
8.5,1.13971874,Integrated Mountain Ecosystem Management
27.7,0.717008077,Heat-Adapted Coastal Ecosystems
39.1,2.409405568,Heat-Resilient Urban Infrastructure
38.6,2.267531805,Heat-Resilient Urban Infrastructure
39.6,1.051141453,Heat-Resilient Urban Infrastructure
35.7,3.327745619,Green Agriculture Initiatives
38.9,1.077185134,Heat-Resilient Urban Infrastructure
31.7,0.893972672,Heat-Adapted Coastal Ecosystems
28.6,0.320000313,Heat-Adapted Coastal Ecosystems
32.5,0.849765332,Heat-Adapted Coastal Ecosystems
31.9,3.507003476,Green Agriculture Initiatives
28.9,1.218630379,Heat-Adapted Coastal Ecosystems
26.9,1.638952539,Heat-Adapted Coastal Ecosystems
33.7,0.972921442,Heat-Adapted Coastal Ecosystems
32.4,3.543380611,Green Agriculture Initiatives
37.7,0.450357296,Heat-Resilient Urban Infrastructure
34.6,3.022805101,Green Agriculture Initiatives
27.3,1.247573509,Heat-Adapted Coastal Ecosystems
32.2,0.215273028,Heat-Adapted Coastal Ecosystems
39.8,1.924199873,Heat-Resilient Urban Infrastructure
33.7,1.708638442,Heat-Adapted Coastal Ecosystems
26.6,3.245347659,Urban Air Quality Monitoring Network
26.9,1.826697981,Heat-Adapted Coastal Ecosystems
13.8,2.643833439,Wetland Carbon Sink Restoration
7.4,1.508040284,Integrated Mountain Ecosystem Management
7.8,1.998040747,Integrated Mountain Ecosystem Management
4.4,1.242993844,Integrated Mountain Ecosystem Management
9.5,1.367450386,Integrated Mountain Ecosystem Management
13.0,1.49573157,Wetland Carbon Sink Restoration
15.7,1.31007458,Wetland Carbon Sink Restoration
12.5,2.529197675,Wetland Carbon Sink Restoration
26.0,1.677904613,Heat-Adapted Coastal Ecosystems
24.3,3.238123623,Urban Air Quality Monitoring Network
28.8,3.196232817,Urban Air Quality Monitoring Network
26.2,0.767390973,Heat-Adapted Coastal Ecosystems
29.7,1.892403754,Heat-Adapted Coastal Ecosystems
27.2,0.057937536,Heat-Adapted Coastal Ecosystems
31.3,1.599444211,Heat-Adapted Coastal Ecosystems
26.1,3.647435044,Urban Air Quality Monitoring Network
10.5,1.206222268,Wetland Carbon Sink Restoration
12.4,1.403053353,Wetland Carbon Sink Restoration
23.4,3.557375864,Urban Air Quality Monitoring Network
14.4,2.524504481,Wetland Carbon Sink Restoration
10.2,2.639135516,Wetland Carbon Sink Restoration
29.5,3.265577569,Urban Air Quality Monitoring Network
19.4,2.154652882,Wetland Carbon Sink Restoration
38.1,1.529147705,Heat-Resilient Urban Infrastructure
31.1,1.745173557,Heat-Adapted Coastal Ecosystems
28.3,3.493375787,Urban Air Quality Monitoring Network
31.7,0.307038654,Heat-Adapted Coastal Ecosystems
30.2,0.0768035,Heat-Adapted Coastal Ecosystems
38.6,2.751232108,Heat-Resilient Urban Infrastructure
36.6,1.01837645,Heat-Resilient Urban Infrastructure
28.5,1.445402732,Heat-Adapted Coastal Ecosystems
39.0,2.448119464,Heat-Resilient Urban Infrastructure
32.4,1.50502039,Heat-Adapted Coastal Ecosystems
29.9,3.416633175,Urban Air Quality Monitoring Network
31.3,0.735618845,Heat-Adapted Coastal Ecosystems
27.1,1.741306788,Heat-Adapted Coastal Ecosystems
25.6,1.148754406,Heat-Adapted Coastal Ecosystems
25.1,0.999191757,Heat-Adapted Coastal Ecosystems
25.0,0.378849151,Heat-Adapted Coastal Ecosystems
30.6,1.495456295,Heat-Adapted Coastal Ecosystems
36.6,3.149001061,Green Agriculture Initiatives
35.9,1.533335963,Heat-Resilient Urban Infrastructure
33.4,1.690968155,Heat-Adapted Coastal Ecosystems
36.4,2.155594819,Heat-Resilient Urban Infrastructure
36.1,2.255996503,Heat-Resilient Urban Infrastructure
36.6,2.098483982,Heat-Resilient Urban Infrastructure
28.4,3.34678432,Urban Air Quality Monitoring Network
27.6,1.879583616,Heat-Adapted Coastal Ecosystems
24.3,3.010407281,Urban Air Quality Monitoring Network
18.7,1.475456074,Wetland Carbon Sink Restoration
11.2,1.263118555,Wetland Carbon Sink Restoration
15.2,2.041954269,Wetland Carbon Sink Restoration
17.8,1.057579374,Wetland Carbon Sink Restoration
11.2,1.0475309,Wetland Carbon Sink Restoration
16.9,1.483456306,Wetland Carbon Sink Restoration
3.4,1.706393183,Integrated Mountain Ecosystem Management
18.5,2.847476245,Wetland Carbon Sink Restoration
20.3,3.495157895,Urban Air Quality Monitoring Network
1.3,1.466813786,Integrated Mountain Ecosystem Management
17.8,2.234428996,Wetland Carbon Sink Restoration
14.4,1.602309846,Wetland Carbon Sink Restoration
9.8,1.102221409,Integrated Mountain Ecosystem Management
13.7,2.08818573,Wetland Carbon Sink Restoration
19.2,2.818595379,Wetland Carbon Sink Restoration
17.1,1.416810121,Wetland Carbon Sink Restoration
13.8,1.244460145,Wetland Carbon Sink Restoration
14.2,1.396065491,Wetland Carbon Sink Restoration
14.8,2.740362239,Wetland Carbon Sink Restoration
27.9,3.467552791,Urban Air Quality Monitoring Network
2.2,1.942987446,Integrated Mountain Ecosystem Management
4.9,1.20800599,Integrated Mountain Ecosystem Management
10.6,1.319572613,Wetland Carbon Sink Restoration
11.3,1.658385086,Wetland Carbon Sink Restoration
9.0,1.59466542,Integrated Mountain Ecosystem Management
10.2,2.088957874,Wetland Carbon Sink Restoration
11.5,1.64657981,Wetland Carbon Sink Restoration
12.4,2.300937477,Wetland Carbon Sink Restoration
12.7,1.765075066,Wetland Carbon Sink Restoration
10.9,2.656131812,Wetland Carbon Sink Restoration
4.2,1.603951969,Integrated Mountain Ecosystem Management
11.3,1.070149118,Wetland Carbon Sink Restoration
18.7,1.361246442,Wetland Carbon Sink Restoration
14.1,1.457527541,Wetland Carbon Sink Restoration
12.1,2.568927951,Wetland Carbon Sink Restoration
11.3,2.96112211,Wetland Carbon Sink Restoration
1.5,1.920365076,Integrated Mountain Ecosystem Management
16.1,1.001721756,Wetland Carbon Sink Restoration
16.7,2.964674296,Wetland Carbon Sink Restoration
11.6,1.372781642,Wetland Carbon Sink Restoration
13.2,2.756257549,Wetland Carbon Sink Restoration
13.2,2.435886501,Wetland Carbon Sink Restoration
15.3,2.451511547,Wetland Carbon Sink Restoration
13.6,2.428021063,Wetland Carbon Sink Restoration
16.1,2.981584857,Wetland Carbon Sink Restoration
12.6,1.575952177,Wetland Carbon Sink Restoration
14.1,1.782670286,Wetland Carbon Sink Restoration
15.8,2.30227524,Wetland Carbon Sink Restoration
11.4,2.985968448,Wetland Carbon Sink Restoration
12.3,1.22674374,Wetland Carbon Sink Restoration
15.0,1.560708148,Wetland Carbon Sink Restoration
15.6,1.31188799,Wetland Carbon Sink Restoration
10.9,2.159706998,Wetland Carbon Sink Restoration
13.0,1.116540309,Wetland Carbon Sink Restoration
13.3,1.202799019,Wetland Carbon Sink Restoration
25.3,1.960132158,Heat-Adapted Coastal Ecosystems
18.1,1.735880083,Wetland Carbon Sink Restoration
22.2,3.615846737,Urban Air Quality Monitoring Network
17.9,2.740703163,Wetland Carbon Sink Restoration
20.8,3.629024007,Urban Air Quality Monitoring Network
16.8,1.214616643,Wetland Carbon Sink Restoration
17.6,2.324812865,Wetland Carbon Sink Restoration
27.1,3.57678516,Urban Air Quality Monitoring Network
26.3,1.031061748,Heat-Adapted Coastal Ecosystems
26.4,1.074328867,Heat-Adapted Coastal Ecosystems
25.6,3.25079266,Urban Air Quality Monitoring Network
26.2,0.854961355,Heat-Adapted Coastal Ecosystems
26.8,3.613176947,Urban Air Quality Monitoring Network
11.4,2.978962113,Wetland Carbon Sink Restoration
10.6,2.17377922,Wetland Carbon Sink Restoration
14.4,2.223421885,Wetland Carbon Sink Restoration
10.4,2.946111411,Wetland Carbon Sink Restoration
17.7,1.258301156,Wetland Carbon Sink Restoration
19.1,2.293012671,Wetland Carbon Sink Restoration
12.2,1.82967221,Wetland Carbon Sink Restoration
12.7,2.344278606,Wetland Carbon Sink Restoration
2.7,0.57994201,High-Altitude Glacier Protection
3.5,1.478097224,Integrated Mountain Ecosystem Management
3.7,0.543217822,High-Altitude Glacier Protection
16.9,1.600558424,Wetland Carbon Sink Restoration
17.2,1.611638974,Wetland Carbon Sink Restoration
15.7,2.184159309,Wetland Carbon Sink Restoration
14.6,1.172884852,Wetland Carbon Sink Restoration
15.4,1.959257009,Wetland Carbon Sink Restoration
22.9,3.018804551,Urban Air Quality Monitoring Network
12.9,2.015392956,Wetland Carbon Sink Restoration
16.1,2.3777692,Wetland Carbon Sink Restoration
18.8,1.894230958,Wetland Carbon Sink Restoration
14.6,1.276365915,Wetland Carbon Sink Restoration
14.8,1.735554499,Wetland Carbon Sink Restoration
15.8,2.735101782,Wetland Carbon Sink Restoration
14.6,1.634640891,Wetland Carbon Sink Restoration
12.3,1.379408414,Wetland Carbon Sink Restoration
10.7,2.76921286,Wetland Carbon Sink Restoration
16.7,2.333473973,Wetland Carbon Sink Restoration
12.8,1.768698352,Wetland Carbon Sink Restoration
13.3,2.733111945,Wetland Carbon Sink Restoration
0.1,0.651063715,High-Altitude Glacier Protection
0.1,1.844669016,Integrated Mountain Ecosystem Management
3.0,1.609232446,Integrated Mountain Ecosystem Management
0.9,0.998023801,High-Altitude Glacier Protection
2.5,0.012086887,High-Altitude Glacier Protection
4.8,1.41309654,Integrated Mountain Ecosystem Management
4.3,0.467939091,High-Altitude Glacier Protection
4.9,0.013963968,High-Altitude Glacier Protection
10.2,2.835369372,Wetland Carbon Sink Restoration
3.0,0.605418294,High-Altitude Glacier Protection
4.5,0.772403317,High-Altitude Glacier Protection
4.0,1.886297975,Integrated Mountain Ecosystem Management
3.3,0.683740313,High-Altitude Glacier Protection
11.3,2.272004127,Wetland Carbon Sink Restoration
7.8,1.328746743,Integrated Mountain Ecosystem Management
7.9,1.498195579,Integrated Mountain Ecosystem Management
15.4,2.901535225,Wetland Carbon Sink Restoration
13.9,2.19382475,Wetland Carbon Sink Restoration
16.9,1.44038567,Wetland Carbon Sink Restoration
7.9,1.798351484,Integrated Mountain Ecosystem Management
16.8,2.788768927,Wetland Carbon Sink Restoration
22.5,3.527968091,Urban Air Quality Monitoring Network
18.6,1.54116754,Wetland Carbon Sink Restoration
23.4,3.292028916,Urban Air Quality Monitoring Network
23.9,3.058037407,Urban Air Quality Monitoring Network
23.6,3.57771968,Urban Air Quality Monitoring Network
25.2,0.409270442,Heat-Adapted Coastal Ecosystems
25.8,0.704630732,Heat-Adapted Coastal Ecosystems
8.9,1.247372721,Integrated Mountain Ecosystem Management
17.5,1.636358492,Wetland Carbon Sink Restoration
11.9,1.497372245,Wetland Carbon Sink Restoration
7.9,1.408790739,Integrated Mountain Ecosystem Management
11.9,2.55512366,Wetland Carbon Sink Restoration
11.7,1.69448398,Wetland Carbon Sink Restoration
7.2,1.012361031,Integrated Mountain Ecosystem Management
7.2,1.680326533,Integrated Mountain Ecosystem Management
7.3,1.746127549,Integrated Mountain Ecosystem Management
8.6,1.264414974,Integrated Mountain Ecosystem Management
5.9,1.527070647,Integrated Mountain Ecosystem Management
8.6,1.389008598,Integrated Mountain Ecosystem Management
7.0,1.306811784,Integrated Mountain Ecosystem Management
25.4,1.233855136,Heat-Adapted Coastal Ecosystems
10.3,1.79444405,Wetland Carbon Sink Restoration
12.8,1.022808072,Wetland Carbon Sink Restoration
12.6,1.032741913,Wetland Carbon Sink Restoration
11.3,2.909103584,Wetland Carbon Sink Restoration
13.9,1.199418697,Wetland Carbon Sink Restoration
11.8,2.453034041,Wetland Carbon Sink Restoration
13.9,2.058935131,Wetland Carbon Sink Restoration
17.9,1.427599125,Wetland Carbon Sink Restoration
14.3,2.449068856,Wetland Carbon Sink Restoration
19.5,1.098910814,Wetland Carbon Sink Restoration
20.6,3.067192597,Urban Air Quality Monitoring Network
18.6,2.185025573,Wetland Carbon Sink Restoration
19.9,2.164432686,Wetland Carbon Sink Restoration
18.0,2.591457945,Wetland Carbon Sink Restoration
16.1,1.234617728,Wetland Carbon Sink Restoration
13.7,1.657583602,Wetland Carbon Sink Restoration
14.6,2.957691489,Wetland Carbon Sink Restoration
14.4,2.695235697,Wetland Carbon Sink Restoration
14.8,2.107017799,Wetland Carbon Sink Restoration
13.8,1.846864698,Wetland Carbon Sink Restoration
14.5,2.214917136,Wetland Carbon Sink Restoration
15.2,1.995913791,Wetland Carbon Sink Restoration
15.0,1.251222441,Wetland Carbon Sink Restoration
12.8,2.749571929,Wetland Carbon Sink Restoration
15.6,2.21566294,Wetland Carbon Sink Restoration
14.8,1.39186365,Wetland Carbon Sink Restoration
15.2,1.87454419,Wetland Carbon Sink Restoration
15.4,1.777879897,Wetland Carbon Sink Restoration
3.7,1.55888155,Integrated Mountain Ecosystem Management
19.2,2.50793863,Wetland Carbon Sink Restoration
13.5,2.664312007,Wetland Carbon Sink Restoration
16.9,1.311298244,Wetland Carbon Sink Restoration
14.9,2.59286417,Wetland Carbon Sink Restoration
27.1,0.261496907,Heat-Adapted Coastal Ecosystems
27.7,0.127306962,Heat-Adapted Coastal Ecosystems
31.8,3.465489647,Green Agriculture Initiatives
31.6,0.021135339,Heat-Adapted Coastal Ecosystems
29.1,1.632112098,Heat-Adapted Coastal Ecosystems
27.2,1.838316411,Heat-Adapted Coastal Ecosystems
27.0,3.597072574,Urban Air Quality Monitoring Network
27.3,0.296723397,Heat-Adapted Coastal Ecosystems
28.7,0.731294674,Heat-Adapted Coastal Ecosystems
25.6,3.007220785,Urban Air Quality Monitoring Network
25.3,0.928352324,Heat-Adapted Coastal Ecosystems
25.6,1.660425881,Heat-Adapted Coastal Ecosystems
26.0,3.116586482,Urban Air Quality Monitoring Network
16.2,2.333994052,Wetland Carbon Sink Restoration
28.0,0.273658672,Heat-Adapted Coastal Ecosystems
27.2,0.592910213,Heat-Adapted Coastal Ecosystems
26.9,1.683919007,Heat-Adapted Coastal Ecosystems
26.3,1.10280217,Heat-Adapted Coastal Ecosystems
25.8,1.193405827,Heat-Adapted Coastal Ecosystems
25.4,3.55396106,Urban Air Quality Monitoring Network
18.8,2.16920111,Wetland Carbon Sink Restoration
13.5,1.081087097,Wetland Carbon Sink Restoration
15.7,2.594980266,Wetland Carbon Sink Restoration
23.5,3.158602872,Urban Air Quality Monitoring Network
3.3,0.955314033,High-Altitude Glacier Protection
20.0,3.03028663,Urban Air Quality Monitoring Network
18.5,1.765127686,Wetland Carbon Sink Restoration
11.7,2.105215072,Wetland Carbon Sink Restoration
11.9,1.773723473,Wetland Carbon Sink Restoration
11.6,1.795667421,Wetland Carbon Sink Restoration
15.8,1.959120371,Wetland Carbon Sink Restoration
22.2,3.249286504,Urban Air Quality Monitoring Network
27.1,1.192108521,Heat-Adapted Coastal Ecosystems
28.9,0.062411982,Heat-Adapted Coastal Ecosystems
25.8,3.52872057,Urban Air Quality Monitoring Network
27.9,0.342241401,Heat-Adapted Coastal Ecosystems
26.9,1.205232222,Heat-Adapted Coastal Ecosystems
26.1,0.643350846,Heat-Adapted Coastal Ecosystems
27.6,3.340132917,Urban Air Quality Monitoring Network
26.9,0.279953538,Heat-Adapted Coastal Ecosystems
27.1,0.347555494,Heat-Adapted Coastal Ecosystems
23.4,3.284145416,Urban Air Quality Monitoring Network
23.3,3.548416792,Urban Air Quality Monitoring Network
19.8,1.434388131,Wetland Carbon Sink Restoration
20.0,3.000906458,Urban Air Quality Monitoring Network
29.6,1.413519329,Heat-Adapted Coastal Ecosystems
28.8,1.924327787,Heat-Adapted Coastal Ecosystems
27.8,3.54031821,Urban Air Quality Monitoring Network
27.6,0.552028054,Heat-Adapted Coastal Ecosystems
27.9,0.664513438,Heat-Adapted Coastal Ecosystems
23.6,3.273170947,Urban Air Quality Monitoring Network
24.8,3.445869252,Urban Air Quality Monitoring Network
21.9,3.135991257,Urban Air Quality Monitoring Network
